id,ts,texto,intent,origem,arquivo_origem,is_ruido,fonte,split,is_synth_test,lado,texto_clean,texto_tokens,texto_clean2,flag_tamanho,flag_sugestao,autor,label_regra,candidatos,tem_regra,texto_ml
3c6ceea2a00485da,,bom dia a obrigada dd>>,saudacao,raw,,False,original,train,,cliente,bom dia a obrigada dd,[],,False,False,,saudacao,saudacao|agradecimento,True,bom dia a obrigada dd
be288e17bde752ca,,oi silvana tudo bem bom dia quem fala com vocaa a c a ana do time curadobia posso confirmar com vocaa se seria essa camisa que te interessou segue,saudacao,raw,,False,original,train,,cliente,oi silvana tudo bem bom dia quem fala com vocaa a c a ana do time curadobia posso confirmar com vocaa se seria essa camisa que te interessou segue,"['silvana', 'bem', 'quem', 'fala', 'vocaa', 'time', 'posso', 'confirmar', 'vocaa', 'seria', 'camisa', 'interessou', 'segue']",silvana bem quem fala vocaa time posso confirmar vocaa seria camisa interessou segue,False,False,,saudacao,saudacao,True,oi silvana tudo bem bom dia quem fala com vocaa a c a ana do time curadobia posso confirmar com vocaa se seria essa camisa que te interessou segue
d7265d8c84d41dd9,,ola sou o gerente de vendas da pg game platform quero falar com voce sobre parcerias nossa plataforma foi licenciada conjuntamente pelo governo federal brasileiro e pelo governo de curacao em outubro voce pode se juntar a nos e lhe daremos altas comissoes entre em contato comigo pelo whatsapp <num>,saudacao,raw,,False,original,train,,cliente,ola sou o gerente de vendas da pg game platform quero falar com voce sobre parcerias nossa plataforma foi licenciada conjuntamente pelo governo federal brasileiro e pelo governo de curacao em outubro voce pode se juntar a nos e lhe daremos altas comissoes entre em contato comigo pelo whatsapp num,"['ola', 'sou', 'gerente', 'vendas', 'game', 'platform', 'quero', 'falar', 'voce', 'parcerias', 'nossa', 'plataforma', 'licenciada', 'conjuntamente', 'governo', 'federal', 'brasileiro', 'governo', 'curacao', 'outubro', 'voce', 'pode', 'juntar', 'lhe', 'daremos', 'altas', 'comissoes', 'contato', 'comigo', 'whatsapp']",ola sou gerente vendas game platform quero falar voce parcerias nossa plataforma licenciada conjuntamente governo federal brasileiro governo curacao outubro voce pode juntar lhe daremos altas comissoes contato comigo whatsapp,False,False,,onde_comprar,saudacao|onde_comprar,True,ola sou o gerente de vendas da pg game platform quero falar com voce sobre parcerias nossa plataforma foi licenciada conjuntamente pelo governo federal brasileiro e pelo governo de curacao em outubro voce pode se juntar a nos e lhe daremos altas comissoes entre em contato comigo pelo whatsapp num
54a09da2bab2df06,,inclusive muito obrigada pela solicitaa a o pois em funa a o dela estamos criando esse maas um destaque aqui no insta trazendo e salvando vadeos mostrando essa a c mais outras pea as que podem gerar daovidas,saudacao,raw,,False,original,train,,cliente,inclusive muito obrigada pela solicitaa a o pois em funa a o dela estamos criando esse maas um destaque aqui no insta trazendo e salvando vadeos mostrando essa a c mais outras pea as que podem gerar daovidas,"['inclusive', 'muito', 'solicitaa', 'pois', 'funa', 'criando', 'maas', 'destaque', 'aqui', 'insta', 'trazendo', 'salvando', 'vadeos', 'mostrando', 'outras', 'pea', 'podem', 'gerar', 'daovidas']",inclusive muito solicitaa pois funa criando maas destaque aqui insta trazendo salvando vadeos mostrando outras pea podem gerar daovidas,False,False,,onde_comprar,agradecimento|onde_comprar,True,inclusive muito obrigada pela solicitaa a o pois em funa a o dela estamos criando esse maas um destaque aqui no insta trazendo e salvando vadeos mostrando essa a c mais outras pea as que podem gerar daovidas
373ad85fb031f09b,,ola evelyn bom dia tudo bem aqui somos do curadobia voce teria interesse em apresentar a sua marca pensando em participar do curadobia ou seria referente a parceria de divulgacao com a bia,saudacao,raw,,False,original,train,,cliente,ola evelyn bom dia tudo bem aqui somos do curadobia voce teria interesse em apresentar a sua marca pensando em participar do curadobia ou seria referente a parceria de divulgacao com a bia,"['ola', 'evelyn', 'bem', 'aqui', 'somos', 'voce', 'teria', 'interesse', 'apresentar', 'marca', 'pensando', 'participar', 'seria', 'referente', 'parceria', 'divulgacao']",ola evelyn bem aqui somos voce teria interesse apresentar marca pensando participar seria referente parceria divulgacao,False,False,,saudacao,saudacao,True,ola evelyn bom dia tudo bem aqui somos do curadobia voce teria interesse em apresentar a sua marca pensando em participar do curadobia ou seria referente a parceria de divulgacao com a bia
13d70e652e52df51,,com relaa a o a outra blusa que vocaa gostou ela esta em processo de lana amento e ainda na o esta a venda no nosso site mas independente desse fator na o seria possavel unificar o frete nesse caso pois o frete sa <num> fica unificado para as pea as da mesma marca,saudacao,raw,,False,original,train,,cliente,com relaa a o a outra blusa que vocaa gostou ela esta em processo de lana amento e ainda na o esta a venda no nosso site mas independente desse fator na o seria possavel unificar o frete nesse caso pois o frete sa num fica unificado para as pea as da mesma marca,"['relaa', 'outra', 'blusa', 'vocaa', 'gostou', 'processo', 'lana', 'amento', 'ainda', 'venda', 'nosso', 'site', 'independente', 'desse', 'fator', 'seria', 'possavel', 'unificar', 'frete', 'nesse', 'caso', 'pois', 'frete', 'fica', 'unificado', 'pea', 'mesma', 'marca']",relaa outra blusa vocaa gostou processo lana amento ainda venda nosso site independente desse fator seria possavel unificar frete nesse caso pois frete fica unificado pea mesma marca,True,False,,prazo_entrega,duvida_tamanho|prazo_entrega,True,com relaa a o a outra blusa que vocaa gostou ela esta em processo de lana amento e ainda na o esta a venda no nosso site mas independente desse fator na o seria possavel unificar o frete nesse caso pois o frete sa num fica unificado para as pea as da mesma marca
c08bab3cc06f0be3,,oie bom dia tudo bem obrigada pela sua mensagem entramos em contato com a marca d aura que produz a saia e eles nos informaram que em <num> dias ira o receber novos estoques da nossa saia anica,saudacao,raw,,False,original,train,,cliente,oie bom dia tudo bem obrigada pela sua mensagem entramos em contato com a marca d aura que produz a saia e eles nos informaram que em num dias ira o receber novos estoques da nossa saia anica,"['oie', 'bem', 'mensagem', 'entramos', 'contato', 'marca', 'aura', 'produz', 'saia', 'informaram', 'dias', 'ira', 'receber', 'novos', 'estoques', 'nossa', 'saia', 'anica']",oie bem mensagem entramos contato marca aura produz saia informaram dias ira receber novos estoques nossa saia anica,False,False,,saudacao,saudacao|agradecimento,True,oie bom dia tudo bem obrigada pela sua mensagem entramos em contato com a marca d aura que produz a saia e eles nos informaram que em num dias ira o receber novos estoques da nossa saia anica
64ad039e01a5e279,,oi boa tarde ana aqui vocaa conseguiu dar uma olhada na cala a qualquer coisa sigo aqui para o que vocaa precisar viu edited,saudacao,raw,,False,original,train,,cliente,oi boa tarde ana aqui vocaa conseguiu dar uma olhada na cala a qualquer coisa sigo aqui para o que vocaa precisar viu edited,"['aqui', 'vocaa', 'conseguiu', 'dar', 'olhada', 'cala', 'qualquer', 'coisa', 'sigo', 'aqui', 'vocaa', 'precisar', 'viu', 'edited']",aqui vocaa conseguiu dar olhada cala qualquer coisa sigo aqui vocaa precisar viu edited,False,False,,saudacao,saudacao,True,oi boa tarde ana aqui vocaa conseguiu dar uma olhada na cala a qualquer coisa sigo aqui para o que vocaa precisar viu edited
9cb1b64039a65c51,,oi renata boa tarde ana aqui vocaa conseguiu dar uma olhada nas opa aues que te mandei qualquer coisa sigo aqui para o que vocaa precisar ta,saudacao,raw,,False,original,train,,cliente,oi renata boa tarde ana aqui vocaa conseguiu dar uma olhada nas opa aues que te mandei qualquer coisa sigo aqui para o que vocaa precisar ta,"['renata', 'aqui', 'vocaa', 'conseguiu', 'dar', 'olhada', 'opa', 'aues', 'mandei', 'qualquer', 'coisa', 'sigo', 'aqui', 'vocaa', 'precisar']",renata aqui vocaa conseguiu dar olhada opa aues mandei qualquer coisa sigo aqui vocaa precisar,False,False,,saudacao,saudacao,True,oi renata boa tarde ana aqui vocaa conseguiu dar uma olhada nas opa aues que te mandei qualquer coisa sigo aqui para o que vocaa precisar ta
f5f6b6b1804e658a,,coisa,saudacao,raw,,False,original,train,,cliente,coisa,['coisa'],coisa,False,False,,outros,,False,coisa
363ff50e52ef65d1,,com relacao a previsao de entrega por conta dessa questao na plataforma as marcas tambem nao receberam a notificacao do pedido e por isso ira acabar atrasando um pouco a sua compra mas nos tambem ja entramos em contato com a stella bastos sobre a sua compra e logo mais ela estara com voce desculpa pelo ocorrido qualquer coisa nos avise obrigada por ser nossa cliente equipe curadobia,saudacao,raw,,False,original,train,,cliente,com relacao a previsao de entrega por conta dessa questao na plataforma as marcas tambem nao receberam a notificacao do pedido e por isso ira acabar atrasando um pouco a sua compra mas nos tambem ja entramos em contato com a stella bastos sobre a sua compra e logo mais ela estara com voce desculpa pelo ocorrido qualquer coisa nos avise obrigada por ser nossa cliente equipe curadobia,"['relacao', 'previsao', 'entrega', 'conta', 'dessa', 'questao', 'plataforma', 'marcas', 'tambem', 'nao', 'receberam', 'notificacao', 'pedido', 'ira', 'acabar', 'atrasando', 'pouco', 'compra', 'tambem', 'entramos', 'contato', 'stella', 'bastos', 'compra', 'logo', 'estara', 'voce', 'desculpa', 'ocorrido', 'qualquer', 'coisa', 'avise', 'ser', 'nossa', 'cliente']",relacao previsao entrega conta dessa questao plataforma marcas tambem nao receberam notificacao pedido ira acabar atrasando pouco compra tambem entramos contato stella bastos compra logo estara voce desculpa ocorrido qualquer coisa avise ser nossa cliente,False,False,,prazo_entrega,agradecimento|prazo_entrega,True,com relacao a previsao de entrega por conta dessa questao na plataforma as marcas tambem nao receberam a notificacao do pedido e por isso ira acabar atrasando um pouco a sua compra mas nos tambem ja entramos em contato com a stella bastos sobre a sua compra e logo mais ela estara com voce desculpa pelo ocorrido qualquer coisa nos avise obrigada por ser nossa cliente equipe curadobia
11f0f038c5a41eac,,oii karinne tudo bem aqui quem fala a c a ana do time curadobia vocaa acredita que estive olhando todos os dias desde que vocaa demonstrou interesse se a nossa saia anica voltaria ao estoque e somente hoje isso aconteceu ela a c a queridinha das nossas clientes e tem acabado ra pido enta o espero que consiga aproveitar essa oportunidade te encaminho o link para o acesso dela,saudacao,raw,,False,original,train,,cliente,oii karinne tudo bem aqui quem fala a c a ana do time curadobia vocaa acredita que estive olhando todos os dias desde que vocaa demonstrou interesse se a nossa saia anica voltaria ao estoque e somente hoje isso aconteceu ela a c a queridinha das nossas clientes e tem acabado ra pido enta o espero que consiga aproveitar essa oportunidade te encaminho o link para o acesso dela,"['oii', 'karinne', 'bem', 'aqui', 'quem', 'fala', 'time', 'vocaa', 'acredita', 'estive', 'olhando', 'todos', 'dias', 'desde', 'vocaa', 'demonstrou', 'interesse', 'nossa', 'saia', 'anica', 'voltaria', 'estoque', 'somente', 'aconteceu', 'queridinha', 'nossas', 'clientes', 'acabado', 'pido', 'enta', 'espero', 'consiga', 'aproveitar', 'oportunidade', 'encaminho', 'link', 'acesso']",oii karinne bem aqui quem fala time vocaa acredita estive olhando todos dias desde vocaa demonstrou interesse nossa saia anica voltaria estoque somente aconteceu queridinha nossas clientes acabado pido enta espero consiga aproveitar oportunidade encaminho link acesso,False,False,,disponibilidade,saudacao|disponibilidade,True,oii karinne tudo bem aqui quem fala a c a ana do time curadobia vocaa acredita que estive olhando todos os dias desde que vocaa demonstrou interesse se a nossa saia anica voltaria ao estoque e somente hoje isso aconteceu ela a c a queridinha das nossas clientes e tem acabado ra pido enta o espero que consiga aproveitar essa oportunidade te encaminho o link para o acesso dela
9204e5cb80b21f70,,bom dia adriana como vocaa esta,saudacao,raw,,False,original,train,,cliente,bom dia adriana como vocaa esta,"['adriana', 'vocaa']",adriana vocaa,False,False,,saudacao,saudacao,True,bom dia adriana como vocaa esta
4ffbb0ba96ab3d97,,ola katia tudo bem,saudacao,raw,,False,original,train,,cliente,ola katia tudo bem,"['ola', 'katia', 'bem']",ola katia bem,False,False,,saudacao,saudacao,True,ola katia tudo bem
c311405b4bd168bb,,ola luana bom dia tudo bem hoje ainda nao temos sapatos dentro do curadobia estamos olhando para adicionar essa categoria em breve,saudacao,raw,,False,original,train,,cliente,ola luana bom dia tudo bem hoje ainda nao temos sapatos dentro do curadobia estamos olhando para adicionar essa categoria em breve,"['ola', 'luana', 'bem', 'ainda', 'nao', 'temos', 'sapatos', 'dentro', 'olhando', 'adicionar', 'categoria', 'breve']",ola luana bem ainda nao temos sapatos dentro olhando adicionar categoria breve,False,False,,saudacao,saudacao,True,ola luana bom dia tudo bem hoje ainda nao temos sapatos dentro do curadobia estamos olhando para adicionar essa categoria em breve
4fc53e79c91aeabc,,ola bom dia infelizmente essa cala a tamba c m saiu do nosso mix estamos com novos produtos e novas marcas entrando no curadobia esperamos que goste qualquer coisa sigo aquid,saudacao,raw,,False,original,train,,cliente,ola bom dia infelizmente essa cala a tamba c m saiu do nosso mix estamos com novos produtos e novas marcas entrando no curadobia esperamos que goste qualquer coisa sigo aquid,"['ola', 'infelizmente', 'cala', 'tamba', 'saiu', 'nosso', 'mix', 'novos', 'produtos', 'novas', 'marcas', 'entrando', 'esperamos', 'goste', 'qualquer', 'coisa', 'sigo', 'aquid']",ola infelizmente cala tamba saiu nosso mix novos produtos novas marcas entrando esperamos goste qualquer coisa sigo aquid,True,False,,duvida_tamanho,saudacao|duvida_tamanho,True,ola bom dia infelizmente essa cala a tamba c m saiu do nosso mix estamos com novos produtos e novas marcas entrando no curadobia esperamos que goste qualquer coisa sigo aquid
17da22d642944d3b,,sobre a questa o do frete a c possavel unificar ele nas blusas da lounge que vocaa gostouaoi vou te mandar o link das duas,saudacao,raw,,False,original,train,,cliente,sobre a questa o do frete a c possavel unificar ele nas blusas da lounge que vocaa gostouaoi vou te mandar o link das duas,"['questa', 'frete', 'possavel', 'unificar', 'blusas', 'lounge', 'vocaa', 'gostouaoi', 'mandar', 'link', 'duas']",questa frete possavel unificar blusas lounge vocaa gostouaoi mandar link duas,False,False,,prazo_entrega,prazo_entrega,True,sobre a questa o do frete a c possavel unificar ele nas blusas da lounge que vocaa gostouaoi vou te mandar o link das duas
5f47804f2fb50c2a,,boa tarde comprei a blusa pah mas na o consigo deixa la parecida como da fotoa acho que estou usando de forma erradaa tem alguma tutorial de como vesti la rs,saudacao,raw,,False,original,train,,cliente,boa tarde comprei a blusa pah mas na o consigo deixa la parecida como da fotoa acho que estou usando de forma erradaa tem alguma tutorial de como vesti la rs,"['comprei', 'blusa', 'pah', 'consigo', 'deixa', 'parecida', 'fotoa', 'acho', 'usando', 'forma', 'erradaa', 'alguma', 'tutorial', 'vesti']",comprei blusa pah consigo deixa parecida fotoa acho usando forma erradaa alguma tutorial vesti,False,False,,disponibilidade,saudacao|disponibilidade,True,boa tarde comprei a blusa pah mas na o consigo deixa la parecida como da fotoa acho que estou usando de forma erradaa tem alguma tutorial de como vesti la rs
c7e61009f3f48460,,oi anne bom dia tudo bem aqui a c a ana do time curadobia a bia nos informou que vocaa se interessou pela nossa bolsa molona mas que infelizmente ela esta indisponavel no site,saudacao,raw,,False,original,train,,cliente,oi anne bom dia tudo bem aqui a c a ana do time curadobia a bia nos informou que vocaa se interessou pela nossa bolsa molona mas que infelizmente ela esta indisponavel no site,"['anne', 'bem', 'aqui', 'time', 'informou', 'vocaa', 'interessou', 'nossa', 'bolsa', 'molona', 'infelizmente', 'indisponavel', 'site']",anne bem aqui time informou vocaa interessou nossa bolsa molona infelizmente indisponavel site,False,False,,saudacao,saudacao,True,oi anne bom dia tudo bem aqui a c a ana do time curadobia a bia nos informou que vocaa se interessou pela nossa bolsa molona mas que infelizmente ela esta indisponavel no site
d12fe9e8118d480d,,oii comprei a bico fino o dedo fica um pouquinho de lado pra fora na c mas super conforta vel,saudacao,raw,,False,original,train,,cliente,oii comprei a bico fino o dedo fica um pouquinho de lado pra fora na c mas super conforta vel,"['oii', 'comprei', 'bico', 'fino', 'dedo', 'fica', 'pouquinho', 'lado', 'fora', 'super', 'conforta', 'vel']",oii comprei bico fino dedo fica pouquinho lado fora super conforta vel,True,False,,duvida_tamanho,saudacao|duvida_tamanho,True,oii comprei a bico fino o dedo fica um pouquinho de lado pra fora na c mas super conforta vel
346adb3c34e47f92,,ola gisela essa sandalia a c da minha collab com a paula ferber,saudacao,raw,,False,original,train,,cliente,ola gisela essa sandalia a c da minha collab com a paula ferber,"['ola', 'gisela', 'sandalia', 'collab', 'paula', 'ferber']",ola gisela sandalia collab paula ferber,False,False,,saudacao,saudacao,True,ola gisela essa sandalia a c da minha collab com a paula ferber
c03717c8eb5dabe1,,ola bia sou a daniela e gostaria de apresentar minha marca pra vc a queens gate minha sa <num> cia e eu ja te acompanhamos tem um bom tempo e somos muito fa s a sua curadoria com seus neutros com tcharanz refora ou a vontade de apresentar o conceito da nossa marca pra vc vamos completar <num> ano em agosto e adoraraamos um bate papo com vc pra contar nossa hista <num> ria e nossos planos moro em londres e minha sa <num> cia em sp e vou deixar meu whatsapp pessoal por conta do fuso aqui e mando o link do nosso insta pra vc dar uma olhadinha d obrigada <num> <num> <num> <num>,saudacao,raw,,False,original,train,,cliente,ola bia sou a daniela e gostaria de apresentar minha marca pra vc a queens gate minha sa num cia e eu ja te acompanhamos tem um bom tempo e somos muito fa s a sua curadoria com seus neutros com tcharanz refora ou a vontade de apresentar o conceito da nossa marca pra vc vamos completar num ano em agosto e adoraraamos um bate papo com vc pra contar nossa hista num ria e nossos planos moro em londres e minha sa num cia em sp e vou deixar meu whatsapp pessoal por conta do fuso aqui e mando o link do nosso insta pra vc dar uma olhadinha d obrigada num num num num,"['ola', 'sou', 'daniela', 'gostaria', 'apresentar', 'marca', 'queens', 'gate', 'cia', 'acompanhamos', 'tempo', 'somos', 'muito', 'curadoria', 'seus', 'neutros', 'tcharanz', 'refora', 'vontade', 'apresentar', 'conceito', 'nossa', 'marca', 'vamos', 'completar', 'ano', 'agosto', 'adoraraamos', 'bate', 'papo', 'contar', 'nossa', 'hista', 'ria', 'nossos', 'planos', 'moro', 'londres', 'cia', 'deixar', 'whatsapp', 'pessoal', 'conta', 'fuso', 'aqui', 'mando', 'link', 'nosso', 'insta', 'dar', 'olhadinha']",ola sou daniela gostaria apresentar marca queens gate cia acompanhamos tempo somos muito curadoria seus neutros tcharanz refora vontade apresentar conceito nossa marca vamos completar ano agosto adoraraamos bate papo contar nossa hista ria nossos planos moro londres cia deixar whatsapp pessoal conta fuso aqui mando link nosso insta dar olhadinha,False,False,,disponibilidade,saudacao|agradecimento|disponibilidade|onde_comprar,True,ola bia sou a daniela e gostaria de apresentar minha marca pra vc a queens gate minha sa num cia e eu ja te acompanhamos tem um bom tempo e somos muito fa s a sua curadoria com seus neutros com tcharanz refora ou a vontade de apresentar o conceito da nossa marca pra vc vamos completar num ano em agosto e adoraraamos um bate papo com vc pra contar nossa hista num ria e nossos planos moro em londres e minha sa num cia em sp e vou deixar meu whatsapp pessoal por conta do fuso aqui e mando o link do nosso insta pra vc dar uma olhadinha d obrigada num num num num
b90c2ae5731d0974,,agora estou organizando as coisas,saudacao,raw,,False,original,train,,cliente,agora estou organizando as coisas,"['agora', 'organizando', 'coisas']",agora organizando coisas,False,False,,outros,,False,agora estou organizando as coisas
78f00e4c2eb10249,,ola pessoal como vao meu nome e ana e trabalho junto com a bia paes de barros no curadobia com br o curadobia e um marketplace que nasceu com o proposito de reunir em um so lugar pecas que fazem toda a diferenca no armario e ao mesmo tempo sao faceis de usar os chamados neutros com tcharanz acreditamos que a argi super se conecta com essa proposta com quem poderia conversar para falar mais sobre aguardo voces,saudacao,raw,,False,original,train,,cliente,ola pessoal como vao meu nome e ana e trabalho junto com a bia paes de barros no curadobia com br o curadobia e um marketplace que nasceu com o proposito de reunir em um so lugar pecas que fazem toda a diferenca no armario e ao mesmo tempo sao faceis de usar os chamados neutros com tcharanz acreditamos que a argi super se conecta com essa proposta com quem poderia conversar para falar mais sobre aguardo voces,"['ola', 'pessoal', 'vao', 'nome', 'trabalho', 'junto', 'paes', 'barros', 'marketplace', 'nasceu', 'proposito', 'reunir', 'lugar', 'pecas', 'fazem', 'toda', 'diferenca', 'armario', 'mesmo', 'tempo', 'sao', 'faceis', 'usar', 'chamados', 'neutros', 'tcharanz', 'acreditamos', 'argi', 'super', 'conecta', 'proposta', 'quem', 'poderia', 'conversar', 'falar', 'aguardo']",ola pessoal vao nome trabalho junto paes barros marketplace nasceu proposito reunir lugar pecas fazem toda diferenca armario mesmo tempo sao faceis usar chamados neutros tcharanz acreditamos argi super conecta proposta quem poderia conversar falar aguardo,False,False,,saudacao,saudacao,True,ola pessoal como vao meu nome e ana e trabalho junto com a bia paes de barros no curadobia com br o curadobia e um marketplace que nasceu com o proposito de reunir em um so lugar pecas que fazem toda a diferenca no armario e ao mesmo tempo sao faceis de usar os chamados neutros com tcharanz acreditamos que a argi super se conecta com essa proposta com quem poderia conversar para falar mais sobre aguardo voces
5911798c9e3df636,,oieee obrigada de verdade,saudacao,raw,,False,original,train,,cliente,oieee obrigada de verdade,"['oieee', 'verdade']",oieee verdade,False,False,,saudacao,saudacao|agradecimento,True,oieee obrigada de verdade
386803bca2c0b8c0,,boa tarde a jaqueta off da nauanim voltou,saudacao,raw,,False,original,train,,cliente,boa tarde a jaqueta off da nauanim voltou,"['jaqueta', 'off', 'nauanim', 'voltou']",jaqueta off nauanim voltou,False,False,,saudacao,saudacao,True,boa tarde a jaqueta off da nauanim voltou
0974800f6ea3b7f7,,oi karyna bom dia tudo bem vamos verificar,saudacao,raw,,False,original,train,,cliente,oi karyna bom dia tudo bem vamos verificar,"['karyna', 'bem', 'vamos', 'verificar']",karyna bem vamos verificar,False,False,,saudacao,saudacao,True,oi karyna bom dia tudo bem vamos verificar
f39d57d52707ede3,,ola eu encontro as medidas no site,saudacao,raw,,False,original,train,,cliente,ola eu encontro as medidas no site,"['ola', 'encontro', 'medidas', 'site']",ola encontro medidas site,True,False,,duvida_tamanho,saudacao|duvida_tamanho,True,ola eu encontro as medidas no site
adbb698268a675e0,,sheila essa foi a tabela passada para nos pela marca estamos em contato com eles para ter exatamente a medida do quadril inclusive obrigada pela pergunta pois com ela vamos atualizar o nosso site mas podemos te adiantar que ele tem uma estrutura folgada no quadril entao acreditamos que ele vai dar certo para ti no tamanho <num> para te passar outra base nas fotos do produto no nosso site a bia esta vestindo o tamanho <num>,saudacao,raw,,False,original,train,,cliente,sheila essa foi a tabela passada para nos pela marca estamos em contato com eles para ter exatamente a medida do quadril inclusive obrigada pela pergunta pois com ela vamos atualizar o nosso site mas podemos te adiantar que ele tem uma estrutura folgada no quadril entao acreditamos que ele vai dar certo para ti no tamanho num para te passar outra base nas fotos do produto no nosso site a bia esta vestindo o tamanho num,"['sheila', 'tabela', 'passada', 'marca', 'contato', 'exatamente', 'medida', 'quadril', 'inclusive', 'pois', 'vamos', 'atualizar', 'nosso', 'site', 'podemos', 'adiantar', 'estrutura', 'folgada', 'quadril', 'entao', 'acreditamos', 'vai', 'dar', 'certo', 'tamanho', 'passar', 'outra', 'base', 'fotos', 'produto', 'nosso', 'site', 'vestindo', 'tamanho']",sheila tabela passada marca contato exatamente medida quadril inclusive pois vamos atualizar nosso site podemos adiantar estrutura folgada quadril entao acreditamos vai dar certo tamanho passar outra base fotos produto nosso site vestindo tamanho,True,False,,duvida_tamanho,agradecimento|duvida_tamanho|disponibilidade,True,sheila essa foi a tabela passada para nos pela marca estamos em contato com eles para ter exatamente a medida do quadril inclusive obrigada pela pergunta pois com ela vamos atualizar o nosso site mas podemos te adiantar que ele tem uma estrutura folgada no quadril entao acreditamos que ele vai dar certo para ti no tamanho num para te passar outra base nas fotos do produto no nosso site a bia esta vestindo o tamanho num
d9edf885c5ba3be8,,boa tarde pessoal tudo bem estava namorando um macacao verde no site da marca d aura porem nao localizei mais saiu de colecao nao tera reposicao aguardo obrigada milene,saudacao,raw,,False,original,train,,cliente,boa tarde pessoal tudo bem estava namorando um macacao verde no site da marca d aura porem nao localizei mais saiu de colecao nao tera reposicao aguardo obrigada milene,"['pessoal', 'bem', 'estava', 'namorando', 'macacao', 'verde', 'site', 'marca', 'aura', 'porem', 'nao', 'localizei', 'saiu', 'colecao', 'nao', 'tera', 'reposicao', 'aguardo', 'milene']",pessoal bem estava namorando macacao verde site marca aura porem nao localizei saiu colecao nao tera reposicao aguardo milene,False,False,,disponibilidade,saudacao|agradecimento|disponibilidade,True,boa tarde pessoal tudo bem estava namorando um macacao verde no site da marca d aura porem nao localizei mais saiu de colecao nao tera reposicao aguardo obrigada milene
475326d7996feee5,,que ai conseguimos encaminhar pro la as tratativas o que acha se puder esclarecer que seria algo mais voltado para o perfil pessoal da bia ou para o curadobia seria bacana entendermos tambem para encaminhar de forma mais assertiva sua mensagem,saudacao,raw,,False,original,train,,cliente,que ai conseguimos encaminhar pro la as tratativas o que acha se puder esclarecer que seria algo mais voltado para o perfil pessoal da bia ou para o curadobia seria bacana entendermos tambem para encaminhar de forma mais assertiva sua mensagem,"['conseguimos', 'encaminhar', 'pro', 'tratativas', 'acha', 'puder', 'esclarecer', 'seria', 'algo', 'voltado', 'perfil', 'pessoal', 'seria', 'bacana', 'entendermos', 'tambem', 'encaminhar', 'forma', 'assertiva', 'mensagem']",conseguimos encaminhar pro tratativas acha puder esclarecer seria algo voltado perfil pessoal seria bacana entendermos tambem encaminhar forma assertiva mensagem,False,False,,outros,,False,que ai conseguimos encaminhar pro la as tratativas o que acha se puder esclarecer que seria algo mais voltado para o perfil pessoal da bia ou para o curadobia seria bacana entendermos tambem para encaminhar de forma mais assertiva sua mensagem
e0338f833e2613f4,,ola boa tarde o <num> e equivalente ao p <num> m e <num> g,saudacao,raw,,False,original,train,,cliente,ola boa tarde o num e equivalente ao p num m e num g,"['ola', 'equivalente']",ola equivalente,True,False,,duvida_tamanho,saudacao|duvida_tamanho,True,ola boa tarde o num e equivalente ao p num m e num g
bd69a38fdf40d214,,oi quanto custa a blusa modernosa tem gg,saudacao,raw,,False,original,train,,cliente,oi quanto custa a blusa modernosa tem gg,"['quanto', 'custa', 'blusa', 'modernosa']",quanto custa blusa modernosa,True,False,,preco_pagamento,saudacao|duvida_tamanho|disponibilidade|preco_pagamento,True,oi quanto custa a blusa modernosa tem gg
307324c11d062f87,,ola pessoal como va o meu nome a c ana e trabalho junto com a bia paes de barros no curadobia com br o curadobia a c um marketplace que nasceu com o propa <num> sito de reunir em um sa <num> lugar pea as que fazem toda a diferena a no arma rio e ao mesmo tempo sa o fa ceis de usar os chamados neutros com tcharanz acreditamos que a marca de vocaas pode se conectar com essa proposta com quem poderia conversar para falar mais sobre aguardo vocaas,saudacao,raw,,False,original,train,,cliente,ola pessoal como va o meu nome a c ana e trabalho junto com a bia paes de barros no curadobia com br o curadobia a c um marketplace que nasceu com o propa num sito de reunir em um sa num lugar pea as que fazem toda a diferena a no arma rio e ao mesmo tempo sa o fa ceis de usar os chamados neutros com tcharanz acreditamos que a marca de vocaas pode se conectar com essa proposta com quem poderia conversar para falar mais sobre aguardo vocaas,"['ola', 'pessoal', 'nome', 'trabalho', 'junto', 'paes', 'barros', 'marketplace', 'nasceu', 'propa', 'sito', 'reunir', 'lugar', 'pea', 'fazem', 'toda', 'diferena', 'arma', 'rio', 'mesmo', 'tempo', 'ceis', 'usar', 'chamados', 'neutros', 'tcharanz', 'acreditamos', 'marca', 'vocaas', 'pode', 'conectar', 'proposta', 'quem', 'poderia', 'conversar', 'falar', 'aguardo', 'vocaas']",ola pessoal nome trabalho junto paes barros marketplace nasceu propa sito reunir lugar pea fazem toda diferena arma rio mesmo tempo ceis usar chamados neutros tcharanz acreditamos marca vocaas pode conectar proposta quem poderia conversar falar aguardo vocaas,False,False,,saudacao,saudacao,True,ola pessoal como va o meu nome a c ana e trabalho junto com a bia paes de barros no curadobia com br o curadobia a c um marketplace que nasceu com o propa num sito de reunir em um sa num lugar pea as que fazem toda a diferena a no arma rio e ao mesmo tempo sa o fa ceis de usar os chamados neutros com tcharanz acreditamos que a marca de vocaas pode se conectar com essa proposta com quem poderia conversar para falar mais sobre aguardo vocaas
