ts,autor,texto,origem,arquivo_origem,lado,dia,texto_clean2,flag_ruido,lang,lscore,mensagem_norm,mensagem_lemma,len_tokens
2025-04-25 13:25:50.301,Curadobia,https://www.curadobia.com.br/reptilia/produto/jaqueta-levissima,instagram_zip,inbox/adrianacarlaramosmartino_1642176510517548/message_1.json,time,2025-04-25,,False,und,0.0,https://www.curadobia.com.br/reptilia/produto/jaqueta-levissima,http www br reptil produt jaquet leviss,7
2025-04-07 17:06:48.084,Curadobia,"Oi, Livia! Boa tarde! Ana aqui. Você conseguiu dar uma olhada na calça? Qualquer coisa sigo aqui para o que você precisar viu?",instagram_zip,inbox/bahia_1665583491503875/message_1.json,time,2025-04-07,,False,pt,1.0,"Oi, Livia! Boa tarde! Ana aqui. Você conseguiu dar uma olhada na calça? Qualquer coisa sigo aqui para o que você precisar viu?",liv consegu dar olh calç cois precis viu,8
2024-12-03 19:05:00.000,jufishestiloperfumaria_1359733472076688,"imagina, ju! ainda bem que sua filha está bem♥️🙏🏼",instagram_csv,Consolidação das mensagens do INSTAGRAM.csv,time,2024-12-03,,False,pt,1.0,"imagina, ju! ainda bem que sua filha está bem♥️🙏🏼",imagin ju aind bem filh bem,6
2024-07-23 12:11:02.925,Curadobia,Vamos falar sim super.,instagram_zip,inbox/queensgate_17961981233788437/message_1.json,time,2024-07-23,,False,ca,1.0,Vamos falar sim super.,,0
2024-09-26 11:34:00.000,mariellacarvalhoaires_1486724989389057,ela é reta e certa. acredito que o tamanho m funcione bem para você. o tecido da base é mais maleável que da parte de cima.,instagram_csv,Consolidação das mensagens do INSTAGRAM.csv,time,2024-09-26,,False,pt,1.0,ela é reta e certa. acredito que o tamanho m funcione bem para você. o tecido da base é mais maleável que da parte de cima.,ret cert acredit tamanh funcion bem tec bas male part cim,11
2024-11-11 10:13:00.000,heloisathomedevasconcellos_1522573379134640,basta clicar nas imagens e link que te enviei que você será redirecionada para os produtos! qualquer coisa estamos aqui!,instagram_csv,Consolidação das mensagens do INSTAGRAM.csv,time,2024-11-11,,False,pt,1.0,basta clicar nas imagens e link que te enviei que você será redirecionada para os produtos! qualquer coisa estamos aqui!,bast clic imag te envi ser redirecion produt cois,9
2025-03-27 13:33:22.796,Curadobia,Sigo aqui para qualquer dúvida,instagram_zip,inbox/juliennebini_1644010466992670/message_1.json,time,2025-03-27,,False,ca,1.0,Sigo aqui para qualquer dúvida,,0
2025-03-10 11:53:00.000,adrianahfischmann_1512252460162305,qualquer coisa sigo aqui!,instagram_csv,Consolidação das mensagens do INSTAGRAM.csv,time,2025-03-10,,False,ca,1.0,qualquer coisa sigo aqui!,,0
2024-07-23 18:29:42.189,Curadobia,Bacana! Vamos marcar uma conversa?,instagram_zip,inbox/stellabastos_1459454448789012/message_1.json,time,2024-07-23,,False,pt,1.0,Bacana! Vamos marcar uma conversa?,bacan vam marc convers,4
2025-03-18 11:44:00.000,akarinnesantos_1445923513458484,sigo aqui pra o que você precisar 💕,instagram_csv,Consolidação das mensagens do INSTAGRAM.csv,time,2025-03-18,,False,pt,1.0,sigo aqui pra o que você precisar 💕,precis,1
2024-07-29 16:25:00.000,stellabastos_1459454448789012,agora parece que travou mesmo,instagram_csv,Consolidação das mensagens do INSTAGRAM.csv,time,2024-07-29,,False,pt,1.0,agora parece que travou mesmo,agor parec trav mesm,4
2025-03-26 10:29:00.000,juliennebini_1644010466992670,"olá julienne! bom dia, tudo bem? que bom receber sua mensagem! eu me chamo ana e sou do time curadobia.",instagram_csv,Consolidação das mensagens do INSTAGRAM.csv,time,2025-03-26,,False,pt,1.0,"olá julienne! bom dia, tudo bem? que bom receber sua mensagem! eu me chamo ana e sou do time curadobia.",julienn bem receb ch sou tim,6
2025-03-14 10:56:00.000,somimimi_1616993523032137,"olá, bom dia! infelizmente essa calça também saiu do nosso mix. estamos com novos produtos e novas marcas entrando no curadobia. esperamos que goste. qualquer coisa sigo aqui💕",instagram_csv,Consolidação das mensagens do INSTAGRAM.csv,time,2025-03-14,,False,pt,1.0,"olá, bom dia! infelizmente essa calça também saiu do nosso mix. estamos com novos produtos e novas marcas entrando no curadobia. esperamos que goste. qualquer coisa sigo aqui💕",infeliz calç saiu noss mix nov produt nov marc entr esper gost cois,13
2025-05-09 11:26:00.000,17998336169788437,qualquer dúvida por favor nos avise. 😉,instagram_csv,Consolidação das mensagens do INSTAGRAM.csv,time,2025-05-09,,False,pt,1.0,qualquer dúvida por favor nos avise. 😉,dúv favor avis,3
2025-05-08 18:13:31.434,Curadobia,Vamos super! ✨,instagram_zip,inbox/monicabotelho_1743659443700174/message_1.json,time,2025-05-08,,False,lt,1.0,Vamos super! ✨,,0
2024-08-04 22:48:37.351,Curadobia,https://www.curadobia.com.br/my-basic/produto/vestido-bordo,instagram_zip,inbox/vanildamarins_1386993822703811/message_1.json,time,2024-08-04,,False,und,0.0,https://www.curadobia.com.br/my-basic/produto/vestido-bordo,http www br my basic produt vest bord,8
2025-05-02 16:05:00.000,anelisacavalcantesoares_1554428265945243,"oi anelisa! tudo bem? eu sou a ana, faço parte do time curadobia.",instagram_csv,Consolidação das mensagens do INSTAGRAM.csv,time,2025-05-02,,False,pt,1.0,"oi anelisa! tudo bem? eu sou a ana, faço parte do time curadobia.",anelis bem sou faç part tim,6
2025-03-19 11:01:00.000,silvanamarieltempestini_1562436645158780,https://www.curadobia.com.br/my-basic/produto/a-camisa-branca,instagram_csv,Consolidação das mensagens do INSTAGRAM.csv,time,2025-03-19,,False,und,0.0,https://www.curadobia.com.br/my-basic/produto/a-camisa-branca,http www br my basic produt camis branc,8
2025-04-04 13:57:30.941,Curadobia,"Olá Renata!! Bom dia, que bom receber mensagem tua! Me chamo Ana e faço parte do time Curadobia. Nesse lindo look da Bia nós temos somente a blusa disponível no Curadobia ☺️",instagram_zip,inbox/drarenatacavalheirooftalmologista_17994685604788437/message_1.json,time,2025-04-04,,False,pt,1.0,"Olá Renata!! Bom dia, que bom receber mensagem tua! Me chamo Ana e faço parte do time Curadobia. Nesse lindo look da Bia nós temos somente a blusa disponível no Curadobia ☺️",renat receb tua ch faç part tim ness lind look tem soment blus dispon,14
2025-01-13 15:05:14.968,Curadobia,"Qualquer coisa, seguimos aqui💕",instagram_zip,inbox/pamelavaiano_1669719177758582/message_1.json,time,2025-01-13,,False,ca,1.0,"Qualquer coisa, seguimos aqui💕",,0
2025-05-07 10:51:00.000,mariavirginiabatista_1697004351695218,"oi, maria! tudo bem? bom dia! nosso evento é exclusivo para nossas clientes conhecerem o mix de perto e ocorre duas vezes ao ano. o próximo será em novembro, te esperamos!",instagram_csv,Consolidação das mensagens do INSTAGRAM.csv,time,2025-05-07,,False,pt,1.0,"oi, maria! tudo bem? bom dia! nosso evento é exclusivo para nossas clientes conhecerem o mix de perto e ocorre duas vezes ao ano. o próximo será em novembro, te esperamos!",mar bem noss event exclus noss client conhec mix pert ocorr dua vez ano próx ser novembr te esper,19
2025-03-18 11:43:00.000,akarinnesantos_1445923513458484,https://www.curadobia.com.br/d-aura/produto/saia-unica,instagram_csv,Consolidação das mensagens do INSTAGRAM.csv,time,2025-03-18,,False,und,0.0,https://www.curadobia.com.br/d-aura/produto/saia-unica,http www br aur produt sai unic,7
2025-05-06 16:04:00.000,silviapoppovic_1703967330996674,"obrigada pela presença, silvia🤍",instagram_csv,Consolidação das mensagens do INSTAGRAM.csv,time,2025-05-06,,False,pt,1.0,"obrigada pela presença, silvia🤍",presenç silv,2
2024-10-23 12:48:00.000,katiavaccaro_1634617797930218,"estamos entrando em contato porque identificamos que há um tempo você demonstrou interesse nas sandálias da bia, que apareceram em um dos nossos reels! agora eles estão disponíveis no site do curadobia! 😍😍 o link clicável segue na próxima mensagem. obrigada por nos acompanhar, katia! qualquer dúvida, estamos à disposição! equipe curadobia 💕",instagram_csv,Consolidação das mensagens do INSTAGRAM.csv,time,2024-10-23,,False,pt,1.0,"estamos entrando em contato porque identificamos que há um tempo você demonstrou interesse nas sandálias da bia, que apareceram em um dos nossos reels! agora eles estão disponíveis no site do curadobia! 😍😍 o link clicável segue na próxima mensagem. obrigada por nos acompanhar, katia! qualquer dúvida, estamos à disposição! equipe curadobia 💕",entr identific há temp demonstr inter sandál aparec noss reel agor dispon clic seg próx acompanh kat dúv dispos,19
2025-03-28 15:12:00.000,bahia_1665583491503875,"olá! boa tarde, como vai?",instagram_csv,Consolidação das mensagens do INSTAGRAM.csv,time,2025-03-28,,False,pt,1.0,"olá! boa tarde, como vai?",vai,1
2025-04-08 11:12:00.000,adrianacaldas_1576334630421098,sigo aqui para o que você precisar!,instagram_csv,Consolidação das mensagens do INSTAGRAM.csv,time,2025-04-08,,False,pt,1.0,sigo aqui para o que você precisar!,precis,1
2024-10-22 18:58:51.566,Curadobia,Em breve divulgaremos mais a respeito. Se quiser informar seu whats podemos ir te atualizando por lá o que acha?,instagram_zip,inbox/glorianuccicamilo_1473008980754026/message_1.json,time,2024-10-22,,False,pt,1.0,Em breve divulgaremos mais a respeito. Se quiser informar seu whats podemos ir te atualizando por lá o que acha?,brev divulg respeit quis inform seu what pod te atualiz ach,11
2024-10-23 16:05:19.949,Curadobia,"Olá, Rosangela! Boa tarde! Tudo bem? Estamos entrando em contato porque identificamos que há um tempo você demonstrou interesse nas rasteiras da Bia, que apareceram em um dos nossos reels! Agora eles estão disponíveis no site do Curadobia! 😍😍 segue o link: https://www.curadobia.com.br/produtos/buscar?search=Paula+ferber Obrigada por nos acompanhar, Rosangela! Qualquer dúvida, estamos à disposição! Equipe Curadobia 💕",instagram_zip,inbox/rosangeladalmoro_1457852572284281/message_1.json,time,2024-10-23,,False,pt,1.0,"Olá, Rosangela! Boa tarde! Tudo bem? Estamos entrando em contato porque identificamos que há um tempo você demonstrou interesse nas rasteiras da Bia, que apareceram em um dos nossos reels! Agora eles estão disponíveis no site do Curadobia! 😍😍 segue o link: https://www.curadobia.com.br/produtos/buscar?search=Paula+ferber Obrigada por nos acompanhar, Rosangela! Qualquer dúvida, estamos à disposição! Equipe Curadobia 💕",rosangel bem entr identific há temp demonstr inter rast aparec noss reel agor dispon seg http www br produt busc search paul ferb acompanh rosangel dúv dispos,27
2025-03-14 17:16:28.534,Curadobia,https://www.curadobia.com.br/cecillia-echenique/produto/calca-cecilia-echenique,instagram_zip,inbox/patriciadiasfernandes_1574554687269048/message_1.json,time,2025-03-14,,False,und,0.0,https://www.curadobia.com.br/cecillia-echenique/produto/calca-cecilia-echenique,http www br cecill echeniqu produt calc cecil echeniqu,9
2025-03-14 14:15:00.000,patriciadiasfernandes_1574554687269048,"oi patricia! tudo bem? obrigada pela sua mensagem. infelizmente não temos mais essa calça disponível no nosso mix, mas temos diversos produtos únicos e selecionados pela bia paes de barros. o que acha dessas opções:",instagram_csv,Consolidação das mensagens do INSTAGRAM.csv,time,2025-03-14,,False,pt,1.0,"oi patricia! tudo bem? obrigada pela sua mensagem. infelizmente não temos mais essa calça disponível no nosso mix, mas temos diversos produtos únicos e selecionados pela bia paes de barros. o que acha dessas opções:",patric bem infeliz tem calç dispon noss mix tem divers produt únic selecion ach dess opç,16
2024-11-22 08:15:00.000,brendaluchese_1482641736467533,https://www.instagram.com/use_jardin/profilecard/,instagram_csv,Consolidação das mensagens do INSTAGRAM.csv,time,2024-11-22,,False,und,0.0,https://www.instagram.com/use_jardin/profilecard/,http www profilecard,3
2024-07-23 12:10:35.044,Curadobia,"Oi Daniela, que bacana! Muito obrigada por acompanharem e curtirem meu trabalho",instagram_zip,inbox/queensgate_17961981233788437/message_1.json,time,2024-07-23,,False,pt,1.0,"Oi Daniela, que bacana! Muito obrigada por acompanharem e curtirem meu trabalho",daniel bacan muit acompanh curt,5
2025-05-06 20:04:18.982,Curadobia,"Obrigada pela presença, Stella!",instagram_zip,inbox/stellabastos_1459454448789012/message_1.json,time,2025-05-06,,False,ca,1.0,"Obrigada pela presença, Stella!",,0
2024-09-22 19:47:00.000,vansouza_1536417384419543,é simples,instagram_csv,Consolidação das mensagens do INSTAGRAM.csv,time,2024-09-22,,False,fr,1.0,é simples,,0
2025-01-02 11:45:00.000,somimimi_1616993523032137,"ola milene, bom dia! que bacana que se interessou por essa peça. infelizmente ela esta fora de estoque no momento. mas em breve com reposição. avisamos assim que voltar. obrigada e um abraço. equipe curadobia ✨",instagram_csv,Consolidação das mensagens do INSTAGRAM.csv,time,2025-01-02,,False,pt,1.0,"ola milene, bom dia! que bacana que se interessou por essa peça. infelizmente ela esta fora de estoque no momento. mas em breve com reposição. avisamos assim que voltar. obrigada e um abraço. equipe curadobia ✨",ola milen bacan interess peç infeliz for estoqu moment brev repos avis assim volt abraç,15
2025-03-31 20:45:45.289,Curadobia,"Oi Gabriela! Tudo bem? Ana aqui do time do Curadobia. Estávamos passando por algumas instabilidades, mas acredito que agora já está tudo resolvido. Te encaminho aqui o site para ficar mais fácil o acesso:",instagram_zip,inbox/gabrielasalesoncologia_1619954876063287/message_1.json,time,2025-03-31,,False,pt,1.0,"Oi Gabriela! Tudo bem? Ana aqui do time do Curadobia. Estávamos passando por algumas instabilidades, mas acredito que agora já está tudo resolvido. Te encaminho aqui o site para ficar mais fácil o acesso:",gabriel bem tim est pass algum instabil acredit agor resolv te enc fic fácil acess,15
2024-10-16 12:19:58.752,Curadobia,Mas ficamos felizes que conseguiu concluir seu cadastro de qualquer forma,instagram_zip,inbox/amandaoliveira_1472616584131311/message_1.json,time,2024-10-16,,False,pt,1.0,Mas ficamos felizes que conseguiu concluir seu cadastro de qualquer forma,fic feliz consegu conclu seu cadastr form,7
2024-12-03 21:41:02.160,Curadobia,"Obrigada pela presença, Renata! Vai arrasar demais com o conjuntinho mascavo (nosso íntimo terracota) 🥰",instagram_zip,inbox/renatapupo_1139021694325086/message_1.json,time,2024-12-03,,False,pt,1.0,"Obrigada pela presença, Renata! Vai arrasar demais com o conjuntinho mascavo (nosso íntimo terracota) 🥰",presenç renat vai arras demal conjunt mascav noss íntim terracot,10
2025-03-06 16:48:25.456,Curadobia,Pode deixar!,instagram_zip,inbox/suzaneemmerich_1634647511263711/message_1.json,time,2025-03-06,,False,ca,1.0,Pode deixar!,,0
2025-03-10 11:54:00.000,laiscardosoperetto_1642377720491593,qualquer coisa sigo aqui💕,instagram_csv,Consolidação das mensagens do INSTAGRAM.csv,time,2025-03-10,,False,ca,1.0,qualquer coisa sigo aqui💕,,0
2025-03-10 21:38:22.503,Curadobia,"Oi Lais, boa noite! O site esta funcionando normalmente. Esperamos que consiga finalizar seu pedido agora.",instagram_zip,inbox/laiscardosoperetto_1642377720491593/message_1.json,time,2025-03-10,,False,pt,1.0,"Oi Lais, boa noite! O site esta funcionando normalmente. Esperamos que consiga finalizar seu pedido agora.",lal funcion norm esper consig final seu ped agor,9
2024-10-31 16:48:00.000,taniadecarvalho_1099324671584616,agradecemos o seu interesse e qualquer outra questão estamos à disposição! equipe curadobia 💕,instagram_csv,Consolidação das mensagens do INSTAGRAM.csv,time,2024-10-31,,False,pt,1.0,agradecemos o seu interesse e qualquer outra questão estamos à disposição! equipe curadobia 💕,agradec seu inter outr quest dispos,6
2025-05-05 08:35:00.000,juliamolina_1668498281217934,vai super! vai amar essa peça,instagram_csv,Consolidação das mensagens do INSTAGRAM.csv,time,2025-05-05,,False,fi,1.0,vai super! vai amar essa peça,,0
2024-10-23 13:05:00.000,rosangeladalmoro_1457852572284281,"olá, rosangela! boa tarde! tudo bem? estamos entrando em contato porque identificamos que há um tempo você demonstrou interesse nas rasteiras da bia, que apareceram em um dos nossos reels! agora eles estão disponíveis no site do curadobia! 😍😍 segue o link: https://www.curadobia.com.br/produtos/buscar?search=paula+ferber obrigada por nos acompanhar, rosangela! qualquer dúvida, estamos à disposição! equipe curadobia 💕",instagram_csv,Consolidação das mensagens do INSTAGRAM.csv,time,2024-10-23,,False,pt,1.0,"olá, rosangela! boa tarde! tudo bem? estamos entrando em contato porque identificamos que há um tempo você demonstrou interesse nas rasteiras da bia, que apareceram em um dos nossos reels! agora eles estão disponíveis no site do curadobia! 😍😍 segue o link: https://www.curadobia.com.br/produtos/buscar?search=paula+ferber obrigada por nos acompanhar, rosangela! qualquer dúvida, estamos à disposição! equipe curadobia 💕",rosangel bem entr identific há temp demonstr inter rast aparec noss reel agor dispon seg http www br produt busc search paul ferb acompanh rosangel dúv dispos,27
2025-05-04 17:13:00.000,juliamolina_1668498281217934,mas amei a sugestão ju,instagram_csv,Consolidação das mensagens do INSTAGRAM.csv,time,2025-05-04,,False,pt,1.0,mas amei a sugestão ju,ame sugest ju,3
2025-04-10 19:40:35.364,Curadobia,Pode ser 3 tambem,instagram_zip,inbox/lucianunes_1675711197160251/message_1.json,time,2025-04-10,,False,pt,1.0,Pode ser 3 tambem,pod ser tamb,3
2025-04-11 14:01:16.508,Curadobia,"Oi Lucia! Bom dia, tudo bem? Aqui é a Ana do time Curadobia. Você conseguiu dar uma olhada em tudo que te mandamos? Se tiver alguma dúvida sigo aqui",instagram_zip,inbox/lucianunes_1675711197160251/message_1.json,time,2025-04-11,,False,pt,1.0,"Oi Lucia! Bom dia, tudo bem? Aqui é a Ana do time Curadobia. Você conseguiu dar uma olhada em tudo que te mandamos? Se tiver alguma dúvida sigo aqui",luc bem tim consegu dar olh te mand tiv algum dúv,11
2024-10-18 16:53:32.440,Curadobia,"Olá Marta! Claro, com certeza!",instagram_zip,inbox/martahelenaolegario_1528625275199043/message_1.json,time,2024-10-18,,False,pt,1.0,"Olá Marta! Claro, com certeza!",mart clar cert,3
2025-04-10 16:31:00.000,lucianunes_1675711197160251,"ola, somente essa cor. selecionamos sempre uma unica para estar aqui no curadobia",instagram_csv,Consolidação das mensagens do INSTAGRAM.csv,time,2025-04-10,,False,pt,1.0,"ola, somente essa cor. selecionamos sempre uma unica para estar aqui no curadobia",ola soment cor selecion sempr unic est,7
2025-04-16 10:15:00.000,mariaangeladoamaralgurgelvianna_1718960822836073,"aqui é a ana, do time curadobia.",instagram_csv,Consolidação das mensagens do INSTAGRAM.csv,time,2025-04-16,,False,pt,1.0,"aqui é a ana, do time curadobia.",tim,1
2025-05-06 20:05:00.964,Curadobia,Obrigada pela presença!,instagram_zip,inbox/vidafigueiredoneuber_1695983401803079/message_1.json,time,2025-05-06,,False,pt,1.0,Obrigada pela presença!,presenç,1
2024-11-11 10:04:00.000,sheilacourte_1562904038438275,"olá! bom dia, sheila! tudo bem? que bom que gostou do nosso macacão cool! nós temos ele nos tamanhos 36, 38, 40 e 42. vou te encaminhar o link dele para que possa visualizar no nosso site: https://www.curadobia.com.br/olive-you/produto/macacao-cool-olive-you-u7xa",instagram_csv,Consolidação das mensagens do INSTAGRAM.csv,time,2024-11-11,,False,pt,1.0,"olá! bom dia, sheila! tudo bem? que bom que gostou do nosso macacão cool! nós temos ele nos tamanhos 36, 38, 40 e 42. vou te encaminhar o link dele para que possa visualizar no nosso site: https://www.curadobia.com.br/olive-you/produto/macacao-cool-olive-you-u7xa",sheil bem gost noss macacã cool tem tamanh te encaminh poss visual noss http www br oliv you produt macaca cool oliv you,23
2025-04-04 13:58:08.429,Curadobia,"Com relação a calça, nós temos essas duas opções que penso que vc pode gostar",instagram_zip,inbox/drarenatacavalheirooftalmologista_17994685604788437/message_1.json,time,2025-04-04,,False,pt,1.0,"Com relação a calça, nós temos essas duas opções que penso que vc pode gostar",relaç calç tem ess dua opç pens pod gost,9
2024-10-18 16:00:00.000,ineiacunha_17973502382788437,"r$: 630,00",instagram_csv,Consolidação das mensagens do INSTAGRAM.csv,time,2024-10-18,,False,cy,1.0,"r$: 630,00",,0
2025-05-19 13:24:57.307,Curadobia,"Oi, Danuza! Bom dia, tudo bem? Pode nos informar por aqui a dúvida ou se preferir uma comunicação mais ágil pode nos chamar no nosso Whatsapp:",instagram_zip,inbox/danuza_1689401262458058/message_1.json,time,2025-05-19,,False,pt,1.0,"Oi, Danuza! Bom dia, tudo bem? Pode nos informar por aqui a dúvida ou se preferir uma comunicação mais ágil pode nos chamar no nosso Whatsapp:",danuz bem pod inform dúv prefer comunic ágil pod cham noss whatsapp,12
2024-11-11 13:04:59.605,Curadobia,"Olá! Bom dia, Sheila! Tudo bem? Que bom que gostou do nosso MACACÃO COOL! Nós temos ele nos tamanhos 36, 38, 40 e 42. Vou te encaminhar o link dele para que possa visualizar no nosso site: https://www.curadobia.com.br/olive-you/produto/macacao-cool-olive-you-U7XA",instagram_zip,inbox/sheilacourte_1562904038438275/message_1.json,time,2024-11-11,,False,pt,1.0,"Olá! Bom dia, Sheila! Tudo bem? Que bom que gostou do nosso MACACÃO COOL! Nós temos ele nos tamanhos 36, 38, 40 e 42. Vou te encaminhar o link dele para que possa visualizar no nosso site: https://www.curadobia.com.br/olive-you/produto/macacao-cool-olive-you-U7XA",sheil bem gost noss macacã cool tem tamanh te encaminh poss visual noss http www br oliv you produt macaca cool oliv you,23
2024-10-02 16:09:00.000,karynacarvalhoaires_1535575451171487,olá karyna! tudo bem? obrigada por ter entrado em contato conosco 💕,instagram_csv,Consolidação das mensagens do INSTAGRAM.csv,time,2024-10-02,,False,pt,1.0,olá karyna! tudo bem? obrigada por ter entrado em contato conosco 💕,karyn bem entr conosc,4
2024-09-16 20:33:17.061,Curadobia,"Ola Gisela, essa sandalia é da minha collab com a Paula Ferber",instagram_zip,inbox/giselamation_1499999134727227/message_1.json,time,2024-09-16,,False,pt,1.0,"Ola Gisela, essa sandalia é da minha collab com a Paula Ferber",ola gisel sandal collab paul ferb,6
2025-05-07 14:07:15.041,Curadobia,https://www.curadobia.com.br/paula-ferber/produto/gladiadora-organica-preto-cirre-paula-ferber,instagram_zip,inbox/17998336169788437/message_1.json,time,2025-05-07,,False,und,0.0,https://www.curadobia.com.br/paula-ferber/produto/gladiadora-organica-preto-cirre-paula-ferber,http www br paul ferb produt gladi organ pret cirr paul ferb,12
2025-03-28 18:14:02.121,Curadobia,https://www.curadobia.com.br/my-basic/produto/calca-diferentex,instagram_zip,inbox/bahia_1665583491503875/message_1.json,time,2025-03-28,,False,und,0.0,https://www.curadobia.com.br/my-basic/produto/calca-diferentex,http www br my basic produt calc diferentex,8
2025-01-20 15:05:00.000,nuaco_1621343672597934,"olá! como vão? muito prazer, meu nome é ana e trabalho aqui no curadobia. não sei se recordam, porém conversamos no primeiro semestre do ano passado (2024) sobre esse projeto da bia paes de barros. desde lá, evoluímos bastante e estamos concretizados como um marketplace em potencial crescimento. queremos compartilhar com vocês nosso site para darem uma olhada curadobia.com.br ainda temos a nua em foco! o que acham de retomarmos contato? aguardo vocês!",instagram_csv,Consolidação das mensagens do INSTAGRAM.csv,time,2025-01-20,,False,pt,1.0,"olá! como vão? muito prazer, meu nome é ana e trabalho aqui no curadobia. não sei se recordam, porém conversamos no primeiro semestre do ano passado (2024) sobre esse projeto da bia paes de barros. desde lá, evoluímos bastante e estamos concretizados como um marketplace em potencial crescimento. queremos compartilhar com vocês nosso site para darem uma olhada curadobia.com.br ainda temos a nua em foco! o que acham de retomarmos contato? aguardo vocês!",vão muit praz sei record porém convers prim semestr ano pass projet desd evoluím bast concre marketplac potenc cresc quer compartilh noss dar olh br aind tem nua foc ach retom aguard,32
2025-01-14 17:40:59.764,Curadobia,Obaa!💕,instagram_zip,inbox/mariaisabelrodrigueshetschko_1537569067635271/message_1.json,time,2025-01-14,,False,so,1.0,Obaa!💕,,0
2024-09-04 17:55:00.000,julianacardoso_1540901883968951,"podemos falar sim, vou te dar um oi no whats para entendermos melhor",instagram_csv,Consolidação das mensagens do INSTAGRAM.csv,time,2024-09-04,,False,pt,1.0,"podemos falar sim, vou te dar um oi no whats para entendermos melhor",pod fal te dar what entend melhor,7
2025-02-09 22:41:00.000,julieorbergpiovezanni_1542882290435811,oie! td e vc?! fica super vistoso. pode ficar bem. bacana com essa saia tmb,instagram_csv,Consolidação das mensagens do INSTAGRAM.csv,time,2025-02-09,,False,pt,1.0,oie! td e vc?! fica super vistoso. pode ficar bem. bacana com essa saia tmb,oie td fic sup vist pod fic bem bacan sai tmb,11
2024-07-23 17:07:00.000,queensgate_17961981233788437,"ah perfeito, funcionaria as 15h fuso são paulo?",instagram_csv,Consolidação das mensagens do INSTAGRAM.csv,time,2024-07-23,,False,pt,1.0,"ah perfeito, funcionaria as 15h fuso são paulo?",ah perfeit funcion fus são paul,6
2025-04-18 14:39:00.000,raquelmarques_1611721546884162,https://www.curadobia.com.br/nauanin/produto/calca-jeans-new-order,instagram_csv,Consolidação das mensagens do INSTAGRAM.csv,time,2025-04-18,,False,und,0.0,https://www.curadobia.com.br/nauanin/produto/calca-jeans-new-order,http www br nauanin produt calc je new ord,9
2025-03-24 11:17:00.000,alessandracc_1591478398910903,"oi alessandra! bom dia ☀️ como você está? aqui é a ana, da equipe do curadobia. a bia nos passou seu contato para tratar sobre o seu interesse nas nossa peças.",instagram_csv,Consolidação das mensagens do INSTAGRAM.csv,time,2025-03-24,,False,pt,1.0,"oi alessandra! bom dia ☀️ como você está? aqui é a ana, da equipe do curadobia. a bia nos passou seu contato para tratar sobre o seu interesse nas nossa peças.",alessandr pass seu trat seu inter noss peç,8
2025-01-30 13:39:14.357,Curadobia,"Olá, tudo bem? Bom dia! Como funciona o orçamento de studios com vocês, por favor?",instagram_zip,inbox/estudiobuero_1599817664749761/message_1.json,time,2025-01-30,,False,pt,1.0,"Olá, tudo bem? Bom dia! Como funciona o orçamento de studios com vocês, por favor?",bem func orç studi favor,5
2025-02-03 11:45:00.000,novamenteporfatimalomba_1502396167830572,"olá pessoal, como vão? meu nome é ana e trabalho junto com a bia paes de barros no curadobia.com.br o curadobia é um marketplace que nasceu com o propósito de reunir em um só lugar peças que fazem toda a diferença no armário e ao mesmo tempo são fáceis de usar: os chamados neutros com tcharanz. acreditamos que a novamente pode se conectar com essa proposta. com quem poderia conversar para falar mais sobre? aguardo vocês!",instagram_csv,Consolidação das mensagens do INSTAGRAM.csv,time,2025-02-03,,False,pt,1.0,"olá pessoal, como vão? meu nome é ana e trabalho junto com a bia paes de barros no curadobia.com.br o curadobia é um marketplace que nasceu com o propósito de reunir em um só lugar peças que fazem toda a diferença no armário e ao mesmo tempo são fáceis de usar: os chamados neutros com tcharanz. acreditamos que a novamente pode se conectar com essa proposta. com quem poderia conversar para falar mais sobre? aguardo vocês!",pessoal vão br marketplac nasc propósit reun só lug peç faz tod diferenç armári mesm temp são fácel us cham neutr tcharanz acredit nov pod conect propost qu pod convers fal aguard,32
2025-04-07 14:07:00.000,bahia_1665583491503875,oi! boa tarde! ana aqui. você conseguiu dar uma olhada na calça? qualquer coisa sigo aqui para o que você precisar viu? (edited),instagram_csv,Consolidação das mensagens do INSTAGRAM.csv,time,2025-04-07,,False,pt,1.0,oi! boa tarde! ana aqui. você conseguiu dar uma olhada na calça? qualquer coisa sigo aqui para o que você precisar viu? (edited),consegu dar olh calç cois precis viu edited,8
2025-05-07 13:51:20.691,Curadobia,"Oi, Maria! Tudo bem? Bom dia! Nosso evento é exclusivo para nossas clientes conhecerem o mix de perto e ocorre duas vezes ao ano. O próximo será em Novembro, te esperamos!",instagram_zip,inbox/mariavirginiabatista_1697004351695218/message_1.json,time,2025-05-07,,False,pt,1.0,"Oi, Maria! Tudo bem? Bom dia! Nosso evento é exclusivo para nossas clientes conhecerem o mix de perto e ocorre duas vezes ao ano. O próximo será em Novembro, te esperamos!",mar bem noss event exclus noss client conhec mix pert ocorr dua vez ano próx ser novembr te esper,19
