texto,intent,source,style_tag,slots_json,quality_flags
que maximo marca a gente nos seus looks muito feliz que esta curtindo a selecao de pecas logo mais teremos muitas novidades bacanas,pedido_sugestao,original,orig,,
amoooo suas rasteiras nao sao da sua lj mas poderia indicar aonde tem aquela custo beneficio,pedido_sugestao,original,orig,,
que maximo marca a gente nos seus looks muito feliz que esta curtindo a selea a o de pea as logo mais teremos muitas novidades bacanas d,pedido_sugestao,original,orig,,
amoooo suas rasteiras na o sa o da sua lj mas poderia indicar aonde taam aquela custo benefacio,pedido_sugestao,original,orig,,
"quero um look casual para trabalho, uso 36",pedido_sugestao,original,orig,,
mas amei a sugestao ju,pedido_sugestao,original,orig,,
"quero um look casual para trabalho, uso 44",pedido_sugestao,original,orig,,
sugestao,pedido_sugestao,original,orig,,
"quero um look minimalista para trabalho, uso PP",pedido_sugestao,original,orig,,
ola bia sou a daniela e gostaria de apresentar minha marca pra vc a queens gate minha sa <num> cia e eu ja te acompanhamos tem um bom tempo e somos muito fa s a sua curadoria com seus neutros com tcharanz refora ou a vontade de apresentar o conceito da nossa marca pra vc vamos completar <num> ano em agosto e adoraraamos um bate papo com vc pra contar nossa hista <num> ria e nossos planos moro em londres e minha sa <num> cia em sp e vou deixar meu whatsapp pessoal por conta do fuso aqui e mando o link do nosso insta pra vc dar uma olhadinha d obrigada <num> <num> <num> <num>,saudacao,original,orig,,
vc poderia checar se houve algum problema com os correios de sa o paulo pois nem chegou no correio de curitiba,saudacao,original,orig,,
ola pati boa tarde tudo bem estamos entrando em contato porque identificamos que ha um tempo voce demonstrou interesse nas sandalias da bia que apareceram em um dos nossos reels agora eles estao disponiveis no site do curadobia segue o link <url> obrigada por nos acompanhar patricia qualquer duvida estamos a disposicao equipe curadobia,saudacao,original,orig,,
ola pessoal tudo bem sou a lala cunha <user> e vim contar um pouco sobre o <user> estamos em sp e fazemos fotografia vadeos em formato reels direa a o de arte e styling para marcas de acordo com a sua necessidade fazemos trabalhos exclusivos para as marcas e em breve final de mara o tamba c m faremos o nosso pra <num> ximo shooting collab uma dia ria criada para incluir va rias marcas que taam produtos a serem fotografados necessitam de um material de qualidade mas que na o querem ter um alto valor de investimento nisso o proximo collab sera em uma locaa a o linda e as modelos foram escolhidas a dedo e acho que combina muito com a marca de voces abaixo mando mais infos vamos conversar sobre essas possibilidades fico aqui a disposia a o abraa os lala <num> <num>,saudacao,original,orig,,
mas paguei por uma coisa que nao recebi,saudacao,original,orig,,
oi boa tarde ana aqui vocaa conseguiu dar uma olhada na cala a qualquer coisa sigo aqui para o que vocaa precisar viu edited,saudacao,original,orig,,
obrigada por nos mandar e informar sobre essa situacao ja passamos para o nosso setor tecnico analisar essa situacao caso deseje podemos tirar duvidas e disponibilizar mais informacoes por aqui so nos solicitar estamos a disposicao para qualquer coisa,saudacao,original,orig,,
bom dia gil infelizmente nao trabalhamos com cupom para <num> a compra ainda mas estamos a disposicao para sanar qualquer duvida,saudacao,original,orig,,
ola por favor algum retorno,saudacao,original,orig,,
ola tudo bem que bom receber sua mensagem meu nome e ana e sou do time curadobia com relacao a sua duvida conversei com a propria bia e ela nos informou que volumes tambem podem funcionar para quem esta um pouco acima desde que tenha um pouco de pele de fora para trazer leveza,saudacao,original,orig,,
ola bom dia infelizmente essa cala a tamba c m saiu do nosso mix estamos com novos produtos e novas marcas entrando no curadobia esperamos que goste qualquer coisa sigo aquid,saudacao,original,orig,,
bom dia gostei da cala a vai ter no site obrigada,saudacao,original,orig,,
oi quanto custa a blusa modernosa tem gg,saudacao,original,orig,,
sobre a questa o do frete a c possavel unificar ele nas blusas da lounge que vocaa gostouaoi vou te mandar o link das duas,saudacao,original,orig,,
ola bom dia sou muito fa da bia mas nunca comprei no curadoria uma duvida como faco para escolher um tamanho com mais seguranca tem uma tabela de medidas para servir de referencia obrigada,saudacao,original,orig,,
oi renata boa tarde ana aqui voce conseguiu dar uma olhada nas opcoes que te mandei qualquer coisa sigo aqui para o que voce precisar ta,saudacao,original,orig,,
oi maria tudo bem bom dia nosso evento e exclusivo para nossas clientes conhecerem o mix de perto e ocorre duas vezes ao ano o proximo sera em novembro te esperamos,saudacao,original,orig,,
ola juliana boa tarde tudo bem estamos entrando em contato porque identificamos que ha um tempo vocaa demonstrou interesse nos sapatos da bia que apareceram em um dos nossos reels agora eles esta o disponaveis no site do curadobia dd segue o link <url> obrigada por nos acompanhar juliana qualquer daovida estamos a disposia a o equipe curadobia d,saudacao,original,orig,,
bom dia maria luiza que bacana que se interessou por essa cala a ela a c muito especial mesmo o valor r <num> <num> caso tenha mais alguma duvida na o deixe de nos constatar equipe curadobia a,saudacao,original,orig,,
que ai conseguimos encaminhar pro la as tratativas o que acha se puder esclarecer que seria algo mais voltado para o perfil pessoal da bia ou para o curadobia seria bacana entendermos tambem para encaminhar de forma mais assertiva sua mensagem,saudacao,original,orig,,
boa noite havera reposicao da saia unica preta no tamanho <num>,saudacao,original,orig,,
oi julia tudo bem essa e da egrey mais antiga estamos a poucos dias de lancar novos modelos de jeans de uma nova marca que entrara no curadobia assim que lancarmos te mandamos aqui,saudacao,original,orig,,
oi danuza bom dia tudo bem pode nos informar por aqui a duvida ou se preferir uma comunicacao mais agil pode nos chamar no nosso whatsapp,saudacao,original,orig,,
oi roberta bom dia tudo bem estamos entrando em contato porque identificamos que ha um tempo vocaa demonstrou interesse nos sapatos da bia que apareceram em um dos nossos reels agora eles esta o disponaveis no site do curadobia dd o link clica vel segue na pra <num> xima mensagem obrigada por nos acompanhar roberta qualquer daovida estamos a disposia a o equipe curadobia d,saudacao,original,orig,,
ele foi postando dia <num> com o ca <num> digo de rastreio aa <num> br,saudacao,original,orig,,
oii o site curadobia esta fora do ar fui visitar atraves dos link da bio e nao funcionou bjs,saudacao,original,orig,,
ola dany boa tarde tudo bem sim e com vocaa pea o desculpas por essa demora estou verificando sobre porque ainda na o foi dada sequaancia na troca o processo interno nosso ja foi encaminhado com a troca para o tamanho p,saudacao,original,orig,,
ola amanda bom dia pea o desculpas pela demora mas o nosso pessoa ta c cnico ainda na o conseguiu simular um erro igual ao que ocorreu com voce por isso a demora em lhe retornar,saudacao,original,orig,,
ola van td bem farei um video para vc,saudacao,original,orig,,
ola bom dia roupas lindas aqui mas na o encontrei muitas opa aues de tamanhos maiores a isso mesmo tenho uma cliente que se enquadraria perfeita nesse estilo mais contempora neo mas a c um tamanho g gg <num> <num> poderiam me sugerir algumas opa aues,saudacao,original,orig,,
oi fatima tudo bem bom dia obrigada pela sua mensagem e feedback e muito importante para nos estamos conversando por whatsapp podemos continuar nossa comunicacao por la,saudacao,original,orig,,
oi silvana tudo bem bom dia quem fala com vocaa a c a ana do time curadobia posso confirmar com vocaa se seria essa camisa que te interessou segue,saudacao,original,orig,,
ola julienne bom dia tudo bem que bom receber sua mensagem eu me chamo ana e sou do time curadobia,saudacao,original,orig,,
daniela depois me passa seu numero de telefone que ai seguimos a comunicacao por la e pelo e mail,saudacao,original,orig,,
ola obrigada qual a previsa o de entrega,saudacao,original,orig,,
ola como vai muito prazer meu nome e ana e trabalho aqui no curadobia nao sei se recordam porem conversamos no primeiro semestre do ano passado <num> sobre esse projeto da bia paes de barros desde la evoluimos bastante e estamos concretizados como um marketplace em potencial crescimento queremos compartilhar com voces nosso site para darem uma olhada curadobia com br ainda temos a patu em foco o que acham de retomarmos contato aguardo voces,saudacao,original,orig,,
ola tudo bem ana e vc que bacana vou passar o whatsapp da maia pode falar com ela por gentileza <num> <num>,saudacao,original,orig,,
oi adriana bom dia como vai obrigada pelo seu interesse conosco estamos fazendo uma repaginaa a o no site e assim que voltarmos te mando o link do nosso conjunto que vocaa gostou d deg,saudacao,original,orig,,
ola kari bom dia tudo bem,saudacao,original,orig,,
boa tarde fabiana como vai passando para avisar que as blusas acabaram de ser repostas no site estoque,saudacao,original,orig,,
ola tudo bem sobre qual funcionamento deseja saber,saudacao,original,orig,,
ola boa tarde infelizmente na o enviamos para fora do pais mas aceitamos cartaues internacionais com entrega em todo o brasil d,saudacao,original,orig,,
qualquer coisa seguimos aqui,saudacao,original,orig,,
oi tatiana tudo bem infelizmente nao temos o cupom,saudacao,original,orig,,
ola sou o gerente de vendas da pg game platform quero falar com voce sobre parcerias nossa plataforma foi licenciada conjuntamente pelo governo federal brasileiro e pelo governo de curacao em outubro voce pode se juntar a nos e lhe daremos altas comissoes entre em contato comigo pelo whatsapp <num>,saudacao,original,orig,,
oi esse conjunto marrom a c vendido tamba c m,saudacao,original,orig,,
ola silvana boa tarde tudo bem estamos entrando em contato porque identificamos que ha um tempo vocaa demonstrou interesse nas sapatilhas da bia que apareceram em um dos nossos reels agora eles esta o disponaveis no site do curadobia dd segue o link <url> obrigada por nos acompanhar silvana qualquer daovida estamos a disposia a o equipe curadobia d,saudacao,original,orig,,
ola silvana boa tarde tudo bem estamos entrando em contato porque identificamos que ha um tempo voce demonstrou interesse nas sapatilhas da bia que apareceram em um dos nossos reels agora eles estao disponiveis no site do curadobia segue o link <url> obrigada por nos acompanhar silvana qualquer duvida estamos a disposicao equipe curadobia,saudacao,original,orig,,
ola renata bom dia que bom receber mensagem tua me chamo ana e faa o parte do time curadobia nesse lindo look da bia na <num> s temos somente a blusa disponavel no curadobia aoi,saudacao,original,orig,,
ola gente bom dia acabei de ver o post da bia sobre camisas somos uma pequena alfaiataria e camisaria e o core da nossa criacao gostaria muito de apresentar nosso produto pra voces se voces acharem conveniente por favor indiquem a melhor forma de contato abraco stella,saudacao,original,orig,,
mas a experiaancia de compra na o foi legal,saudacao,original,orig,,
oieee obrigada de verdade,saudacao,original,orig,,
ola boa tarde silvana tudo bem obrigada pela sua mensagem a nossa pantalona jeans esta saindo por r <num> <num> qualquer coisa estamos aqui,saudacao,original,orig,,
oi adriana isso ainda nao esta disponivel pois ele e um modelo exclusivo de sao paulo fashion week inclusive fomos semana passada prestigiar a marca reptilia nossa previsao e que esteja disponivel na proxima semana,saudacao,original,orig,,
fatima te respondemos no whatsapp mas nao recebemos seu retorno esta tudo bem qualquer coisa sigo aqui a disposicao,saudacao,original,orig,,
ola bom dia denize tudo bem estamos repondo o estoque da nossa calca quentinha e por isso ela esta temporariamente indisponivel no nosso site assim que ela retornar te avisamos estamos a disposicao para qualquer duvida obrigada por ter entrado em contato conosco,saudacao,original,orig,,
agora estou organizando as coisas,saudacao,original,orig,,
com relacao a previsao de entrega por conta dessa questao na plataforma as marcas tambem nao receberam a notificacao do pedido e por isso ira acabar atrasando um pouco a sua compra mas nos tambem ja entramos em contato com a stella bastos sobre a sua compra e logo mais ela estara com voce desculpa pelo ocorrido qualquer coisa nos avise obrigada por ser nossa cliente equipe curadobia,saudacao,original,orig,,
uma coisa de lindo,saudacao,original,orig,,
ola maria luiza td bem obrigada pelo seu interesse a sandalia a c feita de um material ela stico que parece um neoprene para trazer conforto e se moldar nos pa c s d,saudacao,original,orig,,
boa tarde estava previsto pra chegar hoje minha encomenda porem nada foi entregue,saudacao,original,orig,,
karyna bom dia tudo bem desculpe a demora para o esclarecimento da duvida como somos um marketolace trabalhamos com marcas unicas e diferentes como cada uma tem a sua producao optamos por entrar em contato com a marca parceira da calca ontem para confirmar sua duvida e te responder da melhor maneira possivel a marca nos confirmou que as medidas do tamanho <num> estao corretas com a cintura e o quadril com a mesma medida mesmo isso ocorre pois como e uma peca produzida com elastico na cintura ele acaba ficando na mesma medida do quadril se adequando ao formato do corpo que a usa a unica correcao que ja aproveitamos para fazer que a marca tambem nos informou foi que o tamanho <num> fa calca tambem deveria estar com a mesma medida na cintura e no quadril <num> cm pelo mesmo motivo ja vamos corrigir isso no site qualquer outra questao estamos a disposicao karyna,saudacao,original,orig,,
oi karyna bom dia vimos que voce mandou as mesmas mensagens pelo nosso whatsapp vamos dar seguimento por la entao tudo bem obrigada,saudacao,original,orig,,
oie bom dia tudo bem obrigada pela sua mensagem entramos em contato com a marca d aura que produz a saia e eles nos informaram que em <num> dias ira o receber novos estoques da nossa saia anica,saudacao,original,orig,,
obrigada pelo prestigio foi incrivel te ter de pertinho ontem,saudacao,original,orig,,
oi gabriela tudo bem vi que voce conseguiu acessar o nosso site e realizou seu pedido certo eles ja estao em separacao e logo mais estarao contigo qualquer coisa sigo aqui para te ajudar,saudacao,original,orig,,
mas venho com boas noticias a partir de quarta feira teremos reposicao dela se voce ainda tiver interesse me avisa pois ai assim que chegarem eu venho exclusivamente te avisaar,saudacao,original,orig,,
oi renata boa tarde aqui a c a ana acredito que te respondi por whatsapp certo qualquer coisa estou por aqui,saudacao,original,orig,,
mas temos varias opcoes qualquer coisa sigo aqui para te auxiliar,saudacao,original,orig,,
oi lucia bom dia tudo bem aqui a c a ana do time curadobia vocaa conseguiu dar uma olhada em tudo que te mandamos se tiver alguma daovida sigo aqui,saudacao,original,orig,,
mas venho com boas notacias a partir de quarta feira teremos reposia a o dela d <num> se vocaa ainda tiver interesse me avisa pois ai assim que chegarem eu venho exclusivamente te avisaar,saudacao,original,orig,,
ola katia tudo bem,saudacao,original,orig,,
oie em breve trarei uma curadobia de bolsas por aqui tmb,saudacao,original,orig,,
obrigada pelo prestagio foi incravel te ter de pertinho hojed d,saudacao,original,orig,,
ola muitissimo obrigada,saudacao,original,orig,,
coisa,saudacao,original,orig,,
ola sandra boa tarde tudo bem estamos entrando em contato porque identificamos que ha um tempo voce demonstrou interesse nos sapatos da bia que apareceram em um dos nossos reels agora eles estao disponiveis no site do curadobia segue o link <url> obrigada por nos acompanhar sandra qualquer duvida estamos a disposicao equipe curadobia,saudacao,original,orig,,
bom dia beatriz tudo bem obrigada por ter entrado em contato conosco vamos entrar em contato com voce pelo nosso whatsapp oficial,saudacao,original,orig,,
oi mari boa tarde ah que a <num> timo combinado enta o fico muito feliz que o conjunto tenha ficado bacana conta com a gente para o que precisar grande abraa o aproveite o final de semana torcendo para baixar um pouco a temperatura d,saudacao,original,orig,,
bia voce acaba comigo com tantas coisas lindas do curadobia queria muito que tivesse frete internacional canada eu fico aqui babando,saudacao,original,orig,,
ola carol td bem e vc pode nos enviar para contato curadobia <user> com,saudacao,original,orig,,
ola camila td bem segue aqui o link da blusa que voce gostou qualquer duvida estamos a disposicao ok,saudacao,original,orig,,
ola boa tarde tudo bem estamos entrando em contato porque identificamos que ha um tempo vocaa demonstrou interesse nas sanda lias da bia que apareceram em um dos nossos reels agora eles esta o disponaveis no site do curadobia dd segue o link <url> obrigada por nos acompanhar qualquer daovida estamos a disposia a o equipe curadobia d,saudacao,original,orig,,
oi ana a marcia fonseca esta em contato com vc ne vamos conversar sim a fernanda tem mto interesse,saudacao,original,orig,,
boa noite havera reposia a o da saia aonica preta no tamanho <num>,saudacao,original,orig,,
ola como tirar daovidas de tamanho da pea a,saudacao,original,orig,,
oi renata boa tarde ana aqui vocaa conseguiu dar uma olhada nas opa aues que te mandei qualquer coisa sigo aqui para o que vocaa precisar ta,saudacao,original,orig,,
apoio,saudacao,original,orig,,
bom dia julienne o que achou da nossa selea a o,saudacao,original,orig,,
bom dia mariella td bem que tamanho voce costuma usar de parte de cima camisas em especial,saudacao,original,orig,,
oi talita muito bom receber sua mensagem agradecemos demais o contato e que bacana vocaas terem pensado na gente pora c m nesse momento na <num> s na o estamos trabalhando com produa a o de qualquer forma salvamos o teu contato para futuras oportunidades atenciosamente equipe curadobiad,saudacao,original,orig,,
boa tarde a jaqueta off da nauanim voltou,saudacao,original,orig,,
ola dany boa tarde tudo bem sim e com voce peco desculpas por essa demora estou verificando sobre porque ainda nao foi dada sequencia na troca o processo interno nosso ja foi encaminhado com a troca para o tamanho p,saudacao,original,orig,,
ola amanda obrigada pelo contato e pedimos desculpas pela falha ja estamos verificando o que houve para que consiga finalizar sua compra,saudacao,original,orig,,
ola anna bom dia seu produto vou enviado dia <num> <num> vocaa consegue acompanhar tudo pelo codigo de rastreio abaixo,saudacao,original,orig,,
ola boa tarde o <num> e equivalente ao p <num> m e <num> g,saudacao,original,orig,,
boa tarde milene td bem e vc esse macacao nesse tom infelizmente nao tera reposicao mas lancamos ontem o mesmo modelo em preto,saudacao,original,orig,,
ola pessoal como va o meu nome a c ana e trabalho junto com a bia paes de barros no curadobia com br o curadobia a c um marketplace que nasceu com o propa <num> sito de reunir em um sa <num> lugar pea as que fazem toda a diferena a no arma rio e ao mesmo tempo sa o fa ceis de usar os chamados neutros com tcharanz acreditamos que a marca de vocaas pode se conectar com essa proposta com quem poderia conversar para falar mais sobre aguardo vocaas,saudacao,original,orig,,
oi daniela que bacana muito obrigada por acompanharem e curtirem meu trabalho,saudacao,original,orig,,
ola tudo bem estou apaixonada por essa jaqueta bacanuda da foto o preco de <num> pula pra setecentos e tanto na hora de comprar e isso mesmo entra um valor de comissao na hora da compra,saudacao,original,orig,,
bom dia,saudacao,original,orig,,
ola vcs tem uma tabela de medidas para essa calca amei e gostaria de escolher o tamanho certo visto <num> e tenho <num> <num> de quadril entao nao tenho certeza do p ou m poderiam me ajudar no aguardo grata adriana baggio,saudacao,original,orig,,
ola tudo bem meu nome e leonardo trabalho na importadora <user> <user> vi o instagram da marca e voces tem o perfil lulitex muito sofisticacao e bom gosto trabalhamos com pronta entrega e importacao de tecidos exclusivos de acordo com a demanda do cliente nosso showroom tem um acervo enorme sera um prazer recebe los em uma visita poderia me passar o contato do estilo ou compras desde ja agradeco a atencao att leonardo jose e mail leonardo <user> com br pabx <num> <num> <num> <num> whatsapp <num> <num> <num> <num> www lulitex com br,saudacao,original,orig,,
oi as compras sao direto no site,saudacao,original,orig,,
ola caroline tudo bem obrigada pelo seu interesse em trabalhar conosco no momento nao estamos trabalhando com o contrato de novas pessoas no nosso time mas ja salvamos seus dados para futuras oportunidades caso tenha mais alguma duvida estamos a disposicao equipe curadobia,saudacao,original,orig,,
ola karyna tudo bem obrigada por ter entrado em contato conosco,saudacao,original,orig,,
inclusive muito obrigada pela solicitaa a o pois em funa a o dela estamos criando esse maas um destaque aqui no insta trazendo e salvando vadeos mostrando essa a c mais outras pea as que podem gerar daovidas,saudacao,original,orig,,
com relaa a o a outra blusa que vocaa gostou ela esta em processo de lana amento e ainda na o esta a venda no nosso site mas independente desse fator na o seria possavel unificar o frete nesse caso pois o frete sa <num> fica unificado para as pea as da mesma marca,saudacao,original,orig,,
ola dany bom dia caso tenha algum problema com o tamanho voce pode optar por trocar ou devolver o produto basta nos informar pelo e mail contato curadobia <user> com que iremos encaminhar sua solicitacao para a marca responsavel a marca ira proceder com os proximos passos como envio do codigo de logistica reversa e tudo mais,saudacao,original,orig,,
ola rosangela boa tarde tudo bem estamos entrando em contato porque identificamos que ha um tempo vocaa demonstrou interesse nas rasteiras da bia que apareceram em um dos nossos reels agora eles esta o disponaveis no site do curadobia dd segue o link <url> obrigada por nos acompanhar rosangela qualquer daovida estamos a disposia a o equipe curadobia d,saudacao,original,orig,,
bom dia julienne o que achou da nossa selecao edited,saudacao,original,orig,,
oi claudia que mensagem boa ficamos felizes de voce gostar dos nossos produtos vou confirmar sua compra e te aviso,saudacao,original,orig,,
ola como tirar duvidas de tamanho da peca,saudacao,original,orig,,
ola tudo bem e com vcs vi que vcs enviaram um e mail para na <num> s vou responder vcs por la ok um beijo e muito obrigada pelo contato < <num>,saudacao,original,orig,,
ola pessoal como vao meu nome e ana e trabalho junto com a bia paes de barros no curadobia com br o curadobia e um marketplace que nasceu com o proposito de reunir em um so lugar pecas que fazem toda a diferenca no armario e ao mesmo tempo sao faceis de usar os chamados neutros com tcharanz acreditamos que a argi super se conecta com essa proposta com quem poderia conversar para falar mais sobre aguardo voces,saudacao,original,orig,,
oi pri estao entrando muitas marcas incriveis novas no curadobia porem a oysho nao e uma delas,saudacao,original,orig,,
bom dia karyna infelizmente na o trabalhamos com cupom para <num> aa compra aindaa <num> i mas estamos aqui para te auxiliar no processo inteiro,saudacao,original,orig,,
oiee bom dia,saudacao,original,orig,,
ola como vai muito prazer meu nome a c ana e trabalho aqui no curadobia na o sei se recordam pora c m conversamos no primeiro semestre do ano passado <num> sobre esse projeto da bia paes de barros desde la evoluamos bastante e estamos concretizados como um marketplace em potencial crescimento queremos compartilhar com vocaas nosso site para darem uma olhada curadobia com br ainda temos a toruss em foco o que acham de retomarmos contato aguardo vocaas,saudacao,original,orig,,
oie essa cala a vai ter reposia a o na curadoria,saudacao,original,orig,,
oii karinne tudo bem aqui quem fala a c a ana do time curadobia vocaa acredita que estive olhando todos os dias desde que vocaa demonstrou interesse se a nossa saia anica voltaria ao estoque e somente hoje isso aconteceu ela a c a queridinha das nossas clientes e tem acabado ra pido enta o espero que consiga aproveitar essa oportunidade te encaminho o link para o acesso dela,saudacao,original,orig,,
ola bia sou a daniela e gostaria de apresentar minha marca pra vc a queens gate minha socia e eu ja te acompanhamos tem um bom tempo e somos muito fas a sua curadoria com seus neutros com tcharanz reforcou a vontade de apresentar o conceito da nossa marca pra vc vamos completar <num> ano em agosto e adorariamos um bate papo com vc pra contar nossa historia e nossos planos moro em londres e minha socia em sp e vou deixar meu whatsapp pessoal por conta do fuso aqui e mando o link do nosso insta pra vc dar uma olhadinha obrigada <num> <num> <num> <num>,saudacao,original,orig,,
oi as compras sa o direto no site,saudacao,original,orig,,
oi karyna bom dia tudo bem vamos verificar,saudacao,original,orig,,
oii comprei a bico fino o dedo fica um pouquinho de lado pra fora ne mas super confortavel,saudacao,original,orig,,
bom dia pamela tudo bem revisamos aqui o nosso sistema e fizemos testes e tudo parece funcionar bem esperamos que voce tenha uma boa experiencia agora o que aconselhamos tambem e entrar no site pelo google chrome caso voce ainda nao tenha acessado por la vou te encaminhar os links dos produtos que voce nos encaminhou <url> <url> <url> <url> <url>,saudacao,original,orig,,
com relacao a outra blusa que voce gostou ela esta em processo de lancamento e ainda nao esta a venda no nosso site mas independente desse fator nao seria possivel unificar o frete nesse caso pois o frete so fica unificado para as pecas da mesma marca,saudacao,original,orig,,
colar,saudacao,original,orig,,
ola eu encontro as medidas no site,saudacao,original,orig,,
ola td bem fiz uma compra com vc e recebi apenas o tricot vc pode me ajudar muito obrigada desde ja,saudacao,original,orig,,
ola emilia boa noite tudo bem agradecemos demais o feedback e pode ter certeza que uma das preocupaa aues que estamos tendo a c seguir na busca por marcas que tragam opa aues e grades que representam o maior naomero de corpos possavel sobre a tabela de medida estamos buscando ajustar obrigada por nos informar e seguiremos aprimorando cada vez mais bjos d,saudacao,original,orig,,
ola sandra boa tarde tudo bem estamos entrando em contato porque identificamos que ha um tempo vocaa demonstrou interesse nos sapatos da bia que apareceram em um dos nossos reels agora eles esta o disponaveis no site do curadobia dd segue o link <url> obrigada por nos acompanhar sandra qualquer daovida estamos a disposia a o equipe curadobia d,saudacao,original,orig,,
ola bom dia me chamo anelisa e gostaria de confirmar se meu pedido foi realizado nao sei se esse e o canal mais adequado para essa solicitacao mas como nao achei no site um campo para falar com voces decidi vir aqui fiz essa compra ontem pelo site e logo depois de finalizar apareceu uma mensagem dizendo que o pagamento nao estava confirmado no entanto no site diz que o pagamento foi efetuado e nao recebi nenhuma mensagem do banco dizendo que o pagamento foi negado alem disso tambem nao recebi um e mail com os dados do pedido muito obrigada desde ja,saudacao,original,orig,,
oi bia tudo bem adorei a <user> o nome ficou demais e claro ja fui olhar as pecas nao localizei tabela de medidas porem pelo tamanho das pecas que vc veste o g provavelmente nao vai caber em mim uso <num> <num> a depender da confeccao pense com carinho em fazer uma curadoria para tamanhos normais desejo muito sucesso nessa nova empreitada que deus te abencoe bjos,saudacao,original,orig,,
qual seu e mail que ai envio um invite,saudacao,original,orig,,
oi sandra tudo bem passando aqui para te avisar que o jeans preto que vocaa se interessou no nosso reels um tempinho atra s esta disponavel d,saudacao,original,orig,,
oi cristiane bom dia obrigada pela sua mensagem na verdade todos os nossos pedidos sao enviados o email de confirmacao imediatamente porem realmente identificamos um erro no nosso sistema que os ultimos pedidos nao estao recebendo a confirmacao ja estamos em contato com o nosso tecnico para resolver obrigada por ter nos informado,saudacao,original,orig,,
bom dia a obrigada dd>>,saudacao,original,orig,,
bom dia sou a gianina marques mineira mae e autora de joias artesanais gostaria de deixar meu insta para vcs conhecerem minhas joias feita com carinho e totalmente exclusiva aguardo o retorno de vcs q tem tanto conhecimento na area desde ja obrigada <user>,saudacao,original,orig,,
oi bia tudo bem me chamo alice sou socia da monti uma marca de moda que preza por estilo atemporal e pecas de qualidade estamos buscando consultoras de imagem parceiras para recomendar nossas pecas aos seus clientes e pensei que poderiamos criar algo bem legal juntas o que acha de agendarmos um papo para te contar mais sobre a nossa historia e a ideia de parceria fico no aguardo,saudacao,original,orig,,
qualquer coisa seguimos a disposia a o por aqui ok,saudacao,original,orig,,
ola evelyn bom dia tudo bem aqui somos do curadobia voce teria interesse em apresentar a sua marca pensando em participar do curadobia ou seria referente a parceria de divulgacao com a bia,saudacao,original,orig,,
sheila essa foi a tabela passada para nos pela marca estamos em contato com eles para ter exatamente a medida do quadril inclusive obrigada pela pergunta pois com ela vamos atualizar o nosso site mas podemos te adiantar que ele tem uma estrutura folgada no quadril entao acreditamos que ele vai dar certo para ti no tamanho <num> para te passar outra base nas fotos do produto no nosso site a bia esta vestindo o tamanho <num>,saudacao,original,orig,,
ola tudo bem estou apaixonada por essa jaqueta bacanuda da foto o prea o de <num> pula pra setecentos e tanto na hora de comprar a isso mesmo entra um valor de comissa o na hora da compra,saudacao,original,orig,,
bom dia gostaria de adquirir essa calca mas nao esta mais disponivel podem me ajudar obrigada,saudacao,original,orig,,
oi,saudacao,original,orig,,
oi anne bom dia tudo bem aqui a c a ana do time curadobia a bia nos informou que vocaa se interessou pela nossa bolsa molona mas que infelizmente ela esta indisponavel no site,saudacao,original,orig,,
ola,saudacao,original,orig,,
oi mari bom dia tudo bem infelizmente essa cala a na o teremos mais reposia a o no curadobia mas estamos com diversas novidades no site qualquer coisa sigo aqui para o que vocaa precisar,saudacao,original,orig,,
boa tarde na pagina da regata podrinha cinza eu nao consigo ver as medidas dos tamanhos acima do g que sao justamente o que visto poderia me enviar essas medidas dos tamanhos gg e xgg por favor,saudacao,original,orig,,
bom dia adriana como vocaa esta,saudacao,original,orig,,
boa tarde pessoal tudo bem estava namorando um macacao verde no site da marca d aura porem nao localizei mais saiu de colecao nao tera reposicao aguardo obrigada milene,saudacao,original,orig,,
oie sa o lindas pora c m aquele modelo foi o que mais me agradou mas tranquilo super obrigada pela atena a o,saudacao,original,orig,,
oie td bem e vc ainda nao mas em breve tera,saudacao,original,orig,,
ola sua curadoria projeto editorial e grafico sao incriveis parabens mas sua plataforma de e commerce nao funciona bem estou desde ontem tentando fazer compras mas paginas nao carregam carrinhos esvaziam muito dificil,saudacao,original,orig,,
ola meninas tudo bem comprei a saia preta da d aura em outubro precisei trocar foram rapidissimos mas so hoje eu soube que nao levaram a sacola com a peca a ser trocada ficou este tempo todo na minha portaria como faco,saudacao,original,orig,,
bom dia gostei da calca vai ter no site obrigada,saudacao,original,orig,,
bom dia beatriz tudo bem obrigada por ter entrado em contato conosco vamos te encaminhar uma mensagem pelo nosso whatsapp oficial edited,saudacao,original,orig,,
oi clau tudo bem bom dia aqui a c a ana da equipe do curadobia vimos que vocaa se interessou pelo macaca o no video da bia mas na a c poca ele ainda estava em lana amento boa notacia agora esta disponavel d segue o link abaixo para que vocaa possa dar uma olhada,saudacao,original,orig,,
oi sandra tudo bem passando aqui para te avisar que o jeans preto que voce se interessou no nosso reels um tempinho atras esta disponivel,saudacao,original,orig,,
ola karyna boa tarde tudo bem estamos entrando em contato porque identificamos que ha um tempo voce demonstrou interesse nos sapatos da bia que apareceram em um dos nossos reels agora eles estao disponiveis no site do curadobia segue o link <url> obrigada por nos acompanhar karyna qualquer duvida estamos a disposicao equipe curadobia,saudacao,original,orig,,
