text,label
conjuntinho,nao_entendi
bia sent an attachment,nao_entendi
saias,nao_entendi
se,nao_entendi
brinco,nao_entendi
bia sent an attachment,nao_entendi
pergunta a saia tech fica justa no quadril resposta tamanho e medidas,tamanho_modelagem
so,nao_entendi
render,nao_entendi
scorro shared a product,nao_entendi
pergunta a camisa viajante ta em promocao resposta preco estoque e pagamento,formas_pagamento
roupa,nao_entendi
toque em continuar para aceitar ou recusar o pedido,nao_entendi
isabela sent an attachment,nao_entendi
qualquer coisa sigo aqui,nao_entendi
pergunta com que sapato usar a bolsa anda sozinha resposta combinacoes e ocasioes,nao_entendi
que,nao_entendi
a,nao_entendi
mas paguei por uma coisa que nao recebi,nao_entendi
curtiu uma mensagem,nao_entendi
ahhhh que pena que nao nos falamos,nao_entendi
na o gosto de nada apertado mas essa blusa tem um shane mais ajustado daa fiquei na daovida,nao_entendi
tudo bem e vocaas,nao_entendi
link compartilhado,como_comprar
bia,nao_entendi
na,nao_entendi
tamanho,tamanho_modelagem
<url>,nao_entendi
jeans,nao_entendi
cm,nao_entendi
de,nao_entendi
que,nao_entendi
reagiu com a sua mensagem,nao_entendi
da,nao_entendi
<url>,nao_entendi
roupa,nao_entendi
povo,nao_entendi
link compartilhado,como_comprar
entrar em contato com a luciana nossa gerente comercial no email gerencia <user> com br,nao_entendi
bia sent an attachment,nao_entendi
pois sou em algumas marcas <num>,nao_entendi
por,nao_entendi
tambem,nao_entendi
do,nao_entendi
joia,nao_entendi
d,nao_entendi
adorei ddd,nao_entendi
usavel,nao_entendi
ola por favor algum retorno,saudacao
com,nao_entendi
sem conteudo detectavel,nao_entendi
sem conteudo detectavel,nao_entendi
oi boa tarde,saudacao
estruturado,nao_entendi
oi livia boa tarde ana aqui voce conseguiu dar uma olhada na jaqueta qualquer coisa sigo aqui para o que voce precisar viu,saudacao
link compartilhado,como_comprar
td bem,nao_entendi
pergunta a calca saruel silvia tem forro interno resposta modelagem e tecido,tamanho_modelagem
pri sent an attachment,nao_entendi
pergunta a saia tech fica justa no quadril resposta tamanho e medidas,tamanho_modelagem
sem conteudo detectavel,nao_entendi
na o se preocupe vamos resolver essa questa od que bom que vocaa identificou isso,nao_entendi
<num>,nao_entendi
oi talita muito bom receber sua mensagem agradecemos demais o contato e que bacana voces terem pensado na gente porem nesse momento nos nao estamos trabalhando com producao de qualquer forma salvamos o teu contato para futuras oportunidades atenciosamente equipe curadobia,saudacao
boa tarde tudo a <num> timo segunda a tarde em qualquer hora rio,saudacao
linda calca qual e a marca,nao_entendi
ola bom dia as medidas esta o na descria a o de cada pea a,saudacao
perder,nao_entendi
link compartilhado,como_comprar
pergunta tem rastreio pra saia acinturante resposta frete prazos e trocas,frete_prazo
ola bom dia sou muito fa da bia mas nunca comprei no curadoria uma daovida como faa o para escolher um tamanho com mais segurana a tem uma tabela de medidas para servir de referaancia obrigada,saudacao
ola esse conjunto ainda na o esta disponvel no site de vcs na c poderia me dizer se onde a c,saudacao
<url>,nao_entendi
bia sent an attachment,nao_entendi
link compartilhado,como_comprar
rigida,nao_entendi
obrigada enviarei,agradecimento
expressoes,nao_entendi
bia sera que a tshirt angela motta branca com uma manga bafa nica vai ter amanha preciso dela,nao_entendi
bia sent an attachment,nao_entendi
linda,nao_entendi
maria shared a product,nao_entendi
aqui a c a ana do time curadobia,nao_entendi
da,nao_entendi
bia sent an attachment,nao_entendi
traz,nao_entendi
um,nao_entendi
tenho <num> <num> essa cala a esta mais curta para mim mesmo te aconselho a comprar um tamanho pequeno,tamanho_modelagem
sem conteudo detectavel,nao_entendi
ahhh qual era a pea a podemos checar se havera reposia a o,nao_entendi
<num> <num> <num>,nao_entendi
sera um dia de vendas presenciais de todas as pecas do mix,nao_entendi
bia sent an attachment,nao_entendi
prontissima,nao_entendi
toque em continuar para aceitar ou recusar o pedido,nao_entendi
bia sent an attachment,nao_entendi
bia sent an attachment,nao_entendi
ola pessoal como vao meu nome e ana e trabalho junto com a bia paes de barros no curadobia com br o curadobia e um marketplace que nasceu com o proposito de reunir em um so lugar pecas que fazem toda a diferenca no armario e ao mesmo tempo sao faceis de usar os chamados neutros com tcharanz acreditamos que a gammba super se conecta com essa proposta com quem poderia conversar para falar mais sobre aguardo voces,saudacao
pergunta a calca cool fica justa no quadril resposta tamanho e medidas,tamanho_modelagem
obrigada pelo prestigio foi incrivel te ter de pertinho ontem,agradecimento
oi danuza bom dia tudo bem pode nos informar por aqui a duvida ou se preferir uma comunicacao mais agil pode nos chamar no nosso whatsapp,saudacao
pode,nao_entendi
imagina,nao_entendi
link compartilhado,como_comprar
pergunta posso indicar a bolsa anda sozinha pra alguem resposta extras e institucional,nao_entendi
d,nao_entendi
blusa,nao_entendi
ola karyna tudo bem obrigada por ter entrado em contato conosco d,saudacao
curtiu uma mensagem,nao_entendi
tom,nao_entendi
ola tudo bem estou apaixonada por essa jaqueta bacanuda da foto o prea o de <num> pula pra setecentos e tanto na hora de comprar a isso mesmo entra um valor de comissa o na hora da compra,saudacao
sem conteudo detectavel,nao_entendi
com,nao_entendi
pergunta quanto tempo pra entregar a blusa molona em sp resposta frete prazos e trocas,frete_prazo
ficar,nao_entendi
gabriela entendo sua frustracao e e completamente justificada de fato a marca informou ter tido um pequeno problema de producao que nao devera mais ocorrer e por isso acabou enviando atrasado seu pedido sobre o meio de contato estamos providenciando um numero para atendimento whatsapp por hora estamos apenas com o e mail mas muito em breve ja deixaremos essa opcao mais facil para solucao de qualquer problema,nao_entendi
de,nao_entendi
funciona,nao_entendi
ola algum cupom de desconto na primeira compra,saudacao
link compartilhado,como_comprar
ibaaaa,nao_entendi
poxaa que penaa quando tiverem me avise por favor,nao_entendi
que,nao_entendi
pena,nao_entendi
pergunta a camisa de responsa combina com jeans resposta combinacoes e ocasioes,nao_entendi
projetos,nao_entendi
a nossa calca diferentex esta saindo por r <num> <num>,nao_entendi
aqui o link com todos os acessa <num> rios,como_comprar
joga,nao_entendi
claro pode trocar super,nao_entendi
mas,nao_entendi
stella sent an attachment,nao_entendi
pergunta a trench facil tem forro interno resposta modelagem e tecido,tamanho_modelagem
perfeito fico no aguardo abraa o,nao_entendi
tranquilo obrigada,agradecimento
obrigada pelo interesse d aguardamos vocaas,agradecimento
bia sent an attachment,nao_entendi
em,nao_entendi
proporcao,nao_entendi
com,nao_entendi
bjs,nao_entendi
real,nao_entendi
uma,nao_entendi
bia sent an attachment,nao_entendi
pode me chamar novamente por favor,nao_entendi
zona,nao_entendi
joyce sent an attachment,nao_entendi
com,nao_entendi
curtiu uma mensagem,nao_entendi
reagiu com d a sua mensagem,nao_entendi
no,nao_entendi
instagram,nao_entendi
tem,nao_entendi
ola pessoal como vao meu nome e ana e trabalho junto com a bia paes de barros no curadobia com br o curadobia e um marketplace que nasceu com o proposito de reunir em um so lugar pecas que fazem toda a diferenca no armario e ao mesmo tempo sao faceis de usar os chamados neutros com tcharanz acreditamos que a marca de voces pode se conectar com essa proposta com quem poderia conversar para falar mais sobre aguardo voces,saudacao
bia sent an attachment,nao_entendi
oi anna que bom receber uma mensagem sua feliz que gostou da sandalia ela e uma das queridinhas aqui no curadobia vou te encaminhar o link dela,saudacao
sem conteudo detectavel,nao_entendi
dany vou pedir para vocaa me informar qual o seu melhor e mail para que a marca encaminhe as orientaa aues,nao_entendi
voce,nao_entendi
oi ineia tudo bem segue o valor do casaco que vocaa se interessou,saudacao
pergunta o tecido da blusa molona esquenta resposta modelagem e tecido,tamanho_modelagem
com,nao_entendi
d,nao_entendi
vc teria alguma informacao sobre a minha encomenda,nao_entendi
acha melhor pegar maior,nao_entendi
ok obrigada vi que foi lana ado no meu carta o de cra c dito,agradecimento
<url>,nao_entendi
obrigada,agradecimento
beijos,nao_entendi
maravilha,nao_entendi
pergunta a calca saruel silvia e versatil pra viagem resposta combinacoes e ocasioes,nao_entendi
cliente,nao_entendi
jogo,nao_entendi
bia sent an attachment,nao_entendi
grafico,nao_entendi
estilo,nao_entendi
oba a i,nao_entendi
casualzao,nao_entendi
link compartilhado,como_comprar
sensual,nao_entendi
obrigada pela presenca heartshearts,agradecimento
curtiu uma mensagem,nao_entendi
iremos relana a la em outubro aqui no curadobia,nao_entendi
precisei sair correndo por um problema com minha filha que ja esta bem mas nem consegui me despedir obrigada queridas pelo convite,agradecimento
verde,nao_entendi
pariol,nao_entendi
ola anna bom dia seu produto vou enviado dia <num> <num> vocaa consegue acompanhar tudo pelo codigo de rastreio abaixo,saudacao
saia,nao_entendi
imagem enviada,nao_entendi
com,nao_entendi
curtiu uma mensagem,nao_entendi
a,nao_entendi
pergunta tem rastreio pra saia acinturante resposta frete prazos e trocas,frete_prazo
essa tshirt vai estar no evento namoro tanto ela,nao_entendi
uma,nao_entendi
link compartilhado,como_comprar
camisa,nao_entendi
quem te escrever aqui a c a bia paes de barros,nao_entendi
a fato perguntei pois esta a procurando uma pea a e na o encontrava,nao_entendi
mantem,nao_entendi
oiii tudo bem me chamo caroline sou formada em marketing e trabalho como social media tem um tempinho estou a procura de uma nova oportunidade no mercado de trabalho gostaria de saber se tem um espacinho no time de voces vou deixar o meu numero e mail e portfolio caso queria marcar uma call para falarmos mais estou por aqui cel <num> <num> <num> e mail cspereiramkt <user> com portfolio <url> obrigada desde ja,agradecimento
guarda sent an attachment,nao_entendi
bia sent an attachment,nao_entendi
de,nao_entendi
de,nao_entendi
sem conteudo detectavel,nao_entendi
bia eu terminei de subir os produtos porem acho que esta com um delay amanha vou ver se terminou de atualizar na plataforma ta tudo certinho <num> categorias que criei com todo produtos descricao videos etc,nao_entendi
vocabulario,nao_entendi
modelo,nao_entendi
pergunta tenho duvida no tamanho da blusa molona qual voce recomenda resposta tamanho e medidas,tamanho_modelagem
bia sent an attachment,nao_entendi
a,nao_entendi
aqui,nao_entendi
diferente,nao_entendi
sem conteudo detectavel,nao_entendi
pora c m teremos em dezembro um evento presencial para trazer as pea as ao vivo para quem quiser conhecer pessoalmente essa curadobia incravel feita pela bia,nao_entendi
<url>,nao_entendi
drama,nao_entendi
qualquer daovida estamos a disposia a o,nao_entendi
tem,nao_entendi
d,nao_entendi
sem conteudo detectavel,nao_entendi
pergunta quem faz a calca saruel silvia resposta extras e institucional,nao_entendi
ola julia isso mesmo qualquer duvida nos avise por aqui ou pelo nosso whatsapp d,saudacao
nao,nao_entendi
bom dia mariella td bem que tamanho vocaa costuma usar de parte de cima camisas em especial,saudacao
cintura,nao_entendi
oi suzane bom dia como voce esta,saudacao
estou verificando direitinho seu pedido mas pode ficar tranquila que iremos resolver se tiver acontecido qualquer problema tudo bem,nao_entendi
<url>,nao_entendi
sem conteudo detectavel,nao_entendi
sem conteudo detectavel,nao_entendi
bia td bom na o estou conseguindo finalizar a compra da aregata podrinhaa coloquei os dados do carta o e no campo cvv eu ponho os naomeros mas o sistema ignora que eu coloquei tentei va rias vezes acho que esta com problemaa,nao_entendi
daniela depois me passa seu naomero de telefone que aa seguimos a comunicaa a o por la e pelo e mail,nao_entendi
obrigada,agradecimento
<num> <num> <num> <num>,nao_entendi
decote,nao_entendi
boa tarde estava previsto pra chegar hoje minha encomenda pora c m nada foi entregue,saudacao
qualquer duvida estamos a disposicao,nao_entendi
curtiu uma mensagem,nao_entendi
bia sent an attachment,nao_entendi
bom dia tudo bem que bom receber sua mensagem adriana aqui a c ana do time do curadobia esse conjunto tamba c m sera um lana amento do curadobiad assim que ele estiver disponavel no site pode ficar tranquila que vou te avisar,saudacao
d r,nao_entendi
de,nao_entendi
o tom certo a c o que esta no site os stories que a bia postou hoje modificaram um pouco o tom,erros_plataforma
ola tudo bem e com vcs vi que vcs enviaram um e mail para na <num> s vou responder vcs por la ok um beijo e muito obrigada pelo contato < <num>,saudacao
saia,nao_entendi
sigo aqui para qualquer daovida,nao_entendi
bia sent an attachment,nao_entendi
ola silvana boa tarde tudo bem estamos entrando em contato porque identificamos que ha um tempo voce demonstrou interesse nas sapatilhas da bia que apareceram em um dos nossos reels agora eles estao disponiveis no site do curadobia segue o link <url> obrigada por nos acompanhar silvana qualquer duvida estamos a disposicao equipe curadobia,saudacao
bia sent an attachment,nao_entendi
oie sa o lindas pora c m aquele modelo foi o que mais me agradou mas tranquilo super obrigada pela atena a o,agradecimento
que honra,nao_entendi
link compartilhado,como_comprar
bia sent an attachment,nao_entendi
<url>,nao_entendi
tipo,nao_entendi
ah que otimo monica esperamos que aproveite muito ela e se quiser compartilhar com a gente os looks que criar com ela vamos amar ver,nao_entendi
ola juliana boa tarde tudo bem estamos entrando em contato porque identificamos que ha um tempo voce demonstrou interesse nos sapatos da bia que apareceram em um dos nossos reels agora eles estao disponiveis no site do curadobia segue o link <url> obrigada por nos acompanhar juliana qualquer duvida estamos a disposicao equipe curadobia,saudacao
pantalona,nao_entendi
pergunta se eu sou baixa a trench facil fica muito comprida resposta tamanho e medidas,tamanho_modelagem
sentir,nao_entendi
sem conteudo detectavel,nao_entendi
obrigada pela presenca livia,agradecimento
hahaha,nao_entendi
ola boa tarde o <num> e equivalente ao p <num> m e <num> g,saudacao
obrigada pelo retorno vou acompanhar entao beijo beijo,agradecimento
pergunta da pra trocar a calca saruel silvia por outro tamanho resposta frete prazos e trocas,frete_prazo
patifisch sent an attachment,nao_entendi
deixa la,nao_entendi
sem conteudo detectavel,nao_entendi
pergunta tenho duvida no tamanho da blusa molona qual voce recomenda resposta tamanho e medidas,tamanho_modelagem
estou tentando contato para devolua a o de mercadoria e ningua c m me atende nem por whatsapp e nem e mail comprei um vestido que quero devolver como devo proceder cristina hees <num> <num>,nao_entendi
funciona,nao_entendi
ola tudo bem entre em contato com nosso comercial <num>,saudacao
pergunta a trench facil e versatil pra viagem resposta combinacoes e ocasioes,nao_entendi
experimentei essa jaqueta maravilhosa,nao_entendi
vou olhar aqui meu anti virus pq ele bloqueia o curadobia veja,nao_entendi
bom dia gostaria de adquirir essa cala a mas na o esta mais disponavel podem me ajudar obrigada,saudacao
resolvedor,nao_entendi
voce e linda e de uma delicadeza admiravel,nao_entendi
ola alessandra boa tarde tudo bem estamos entrando em contato porque identificamos que ha um tempo vocaa demonstrou interesse nas sanda lias da bia que apareceram em um dos nossos reels agora eles esta o disponaveis no site do curadobia dd segue o link <url> obrigada por nos acompanhar alessandra qualquer daovida estamos a disposia a o equipe curadobia d,saudacao
milene perguntamos para a bia e ela te indicou comprar o tamanho <num> dessa jaqueta por voce nao estar acostumada a roupas oversized o que acha,tamanho_modelagem
link compartilhado,como_comprar
bia sent an attachment,nao_entendi
algum,nao_entendi
obrigada pelo prestigio,agradecimento
code,nao_entendi
o,nao_entendi
sem conteudo detectavel,nao_entendi
ainda hj vou efetuar a compra da calca,nao_entendi
curtiu uma mensagem,nao_entendi
curtiu uma mensagem,nao_entendi
pergunta a blusa molona ta em promocao resposta preco estoque e pagamento,formas_pagamento
uma,nao_entendi
voce,nao_entendi
sem conteudo detectavel,nao_entendi
o,nao_entendi
qualquer coisa sigo aqui me chamo ana,nao_entendi
ola tudo bem teria um contato do responsa vel da marca ou comercial para falarmos obrigada carol d,saudacao
bom dia gostaria de adquirir essa calca mas nao esta mais disponivel podem me ajudar obrigada,saudacao
bia sent an attachment,nao_entendi
bia sent an attachment,nao_entendi
ola boa tarde,saudacao
ele,nao_entendi
algum,nao_entendi
da,nao_entendi
vamos pensar no q podemos fazer juntasdodo,nao_entendi
e,nao_entendi
ne,nao_entendi
acinturante,nao_entendi
transforma,nao_entendi
ola tudo bem sim e com vocaa,saudacao
legal obrigada,agradecimento
que legal vai ajudar muito,nao_entendi
essa sandalia calca certo calco <num> sera que preciso comprar <num>,como_comprar
vou querer a <num> qual e sua chave pix,formas_pagamento
tem cupom de desconto primeira compra,nao_entendi
ola bom dia me chamo anelisa e gostaria de confirmar se meu pedido foi realizado na o sei se esse a c o canal mais adequado para essa solicitaa a o mas como na o achei no site um campo para falar com vocaas decidi vir aqui fiz essa compra ontem pelo site e logo depois de finalizar apareceu uma mensagem dizendo que o pagamento na o estava confirmado no entanto no site diz que o pagamento foi efetuado e na o recebi nenhuma mensagem do banco dizendo que o pagamento foi negado ala c m disso tamba c m na o recebi um e mail com os dados do pedido muito obrigada desde ja,saudacao
imagem enviada,nao_entendi
bia sent an attachment,nao_entendi
qualquer coisa me avisa d,nao_entendi
sem conteudo detectavel,nao_entendi
seu ddd qual seria,nao_entendi
ajuste,nao_entendi
conteudo,nao_entendi
praticamos sempre o mesmo valor das marcas o que entrara de extra sera o valor do frete que e calculado automaticamente se tiver mais alguma duvida nos avise ok,frete_prazo
pergunta da pra usar a blusa molona em festa de dia resposta combinacoes e ocasioes,nao_entendi
vai,nao_entendi
voces,nao_entendi
para adquirir essa pea a basta clicar no link da jaqueta e finalizar a compra pelo site <url>,erros_plataforma
link compartilhado,como_comprar
link compartilhado,como_comprar
bom dia,saudacao
link compartilhado,como_comprar
de,nao_entendi
bia sent an attachment,nao_entendi
oi esse conjunto marrom e vendido tambem,saudacao
como falo com alguem dai,nao_entendi
pergunta da pra parcelar a saia tech sem juros resposta preco estoque e pagamento,formas_pagamento
listrado,nao_entendi
<num> nao creio,nao_entendi
pode,nao_entendi
bia sent an attachment,nao_entendi
bia sent an attachment,nao_entendi
ola bom dia tudo bem obrigada pela mensagem conferimos aqui e aparentou estar tudo certo aproveito para mandar o link por aqui,saudacao
gostaria,nao_entendi
sem conteudo detectavel,nao_entendi
ah que bom a lindassima paraba c ns,nao_entendi
sim estoque atualizado especialmente para vocaa anna agora ela a c a aonica no estoque,nao_entendi
bolsa,nao_entendi
iveasey sent an attachment,nao_entendi
sem conteudo detectavel,nao_entendi
meu nome a c ana sigo aqui para o que precisar,nao_entendi
link compartilhado,como_comprar
pergunta quanto tempo pra entregar a blusa molona em sp resposta frete prazos e trocas,frete_prazo
qualquer coisa sigo aqui me chamo ana tambem,nao_entendi
sem conteudo detectavel,nao_entendi
sem conteudo detectavel,nao_entendi
evento,nao_entendi
qualquer coisa sigo aqui,nao_entendi
de,nao_entendi
segue o link dele qualquer duvida ou questao estamos a disposicao obrigada por nos acompanhar equipe curadobia,agradecimento
sobre a troca da calca que comprei quero trocar por um tamanho menor recebi um e mail de vcs no dia <num> <num> <num> respondi mas dps disso nao tive mais retorno,troca_devolucao_politica
bia sent an attachment,nao_entendi
oi tudo certinho por ai somos a ecru e trabalhamos com embalagens sustentaveis e personalizaveis feitas em algodao cru nossos principais produtos sao necessaire saquinhos ecobags nos identificamos muito com a sua empresa e adorariamos te apresentar nosso catalogo posso te enviar mais informacoes pelo e mail ou whatsapp ah tambem aceitamos propostas de orcamento ou cobrimos valores de outros fornecedores,saudacao
choker,nao_entendi
cm,nao_entendi
bom dia sou a gianina marques mineira ma e e autora de joias artesanais gostaria de deixar meu insta para vcs conhecerem minhas joias feita com carinho e totalmente exclusiva aguardo o retorno de vcs q tem tanto conhecimento na a rea desde ja obrigada <user>,saudacao
voces,nao_entendi
bia sent an attachment,nao_entendi
pergunta a camisa viajante e feita no brasil resposta extras e institucional,nao_entendi
que,nao_entendi
a,nao_entendi
adquiri uma ma xi pantalona vala c ria mansur,nao_entendi
oiee,nao_entendi
viajante,nao_entendi
os brincos argola frontal na o sei o nome da pea a kkk,nao_entendi
bom dia comprei esta blusa mas a parte que passa encima do ombro esta solta a assim mesmo podemos falar para eu entender melhor obrigada meu cel <num>,saudacao
<url>,nao_entendi
sem conteudo detectavel,nao_entendi
curtiu uma mensagem,nao_entendi
you sent an attachment,nao_entendi
temos ela ainda no tamanho <num> e <num>,tamanho_modelagem
qual o prea o,nao_entendi
branca,nao_entendi
ta,nao_entendi
de,nao_entendi
que,nao_entendi
rua peixoto gomite <num>,nao_entendi
ou,nao_entendi
link compartilhado,como_comprar
frequentes,nao_entendi
diferenca,nao_entendi
ola eu encontro as medidas no site,saudacao
de,nao_entendi
bia sent an attachment,nao_entendi
stella sent an attachment,nao_entendi
pra,nao_entendi
pergunta tenho duvida no tamanho da camisa viajante qual voce recomenda resposta tamanho e medidas,tamanho_modelagem
igual,nao_entendi
pergunta com que sapato usar a regata pregas jersey resposta combinacoes e ocasioes,nao_entendi
obrigada pelo retorno,agradecimento
<url>,nao_entendi
render,nao_entendi
bia sent an attachment,nao_entendi
ouvir,nao_entendi
bia sent an attachment,nao_entendi
ola,saudacao
sem conteudo detectavel,nao_entendi
de,nao_entendi
link compartilhado,como_comprar
saia,nao_entendi
fiz uma compra de um casaco com vcs e na o vestiu bem gostaria de trocar por uma cala a fresquinha tamanho m,tamanho_modelagem
bia sent an attachment,nao_entendi
sem conteudo detectavel,nao_entendi
caraca muito,nao_entendi
ola camila td bem segue aqui o link da blusa que voce gostou qualquer duvida estamos a disposicao ok,saudacao
pesado,nao_entendi
sem conteudo detectavel,nao_entendi
to chegando,nao_entendi
junho,nao_entendi
bom dia beatriz tudo bem obrigada por ter entrado em contato conosco vamos entrar em contato com vocaa pelo nosso whatsapp oficial,saudacao
ola susanna bom dia estaremos te esperando na rua venceslau flexa <num> jardim paulistano das <num> h as <num> h ah e teremos manobrista no local para maior tranquilidade,saudacao
sem conteudo detectavel,nao_entendi
bia sent an attachment,nao_entendi
queria ver sua sapateira pq tudo e lindissimo mas seus sapatos sao escolhidos a dedo tudo a ver com vc sempre esse e da laia ne,nao_entendi
ola tania identificamos o seu comentario interessada nos valores das sandalias da bia segue o link para que voce possa conferir com calma <url>,saudacao
link compartilhado,como_comprar
ola onde encontro os sapatos este e as gladiadoras especialmente,saudacao
toque,nao_entendi
oi lais bom dia como vai ana aqui da equipe do curadobia obrigada pelo seu interesse conosco estamos fazendo uma repaginacao no site e assim que voltarmos te aviso tudo bem,saudacao
ola pessoal como vao meu nome e ana e trabalho junto com a bia paes de barros no curadobia com br o curadobia e um marketplace que nasceu com o proposito de reunir em um so lugar pecas que fazem toda a diferenca no armario e ao mesmo tempo sao faceis de usar os chamados neutros com tcharanz acreditamos que a elisa atheniense super se conecta com essa proposta com quem poderia conversar para falar mais sobre aguardo voces,saudacao
bia,nao_entendi
bia sent an attachment,nao_entendi
ela a c reta e certa acredito que o tamanho m funcione bem para vocaa o tecido da base a c mais malea vel que da parte de cima,tamanho_modelagem
legal,nao_entendi
para,nao_entendi
dobro,nao_entendi
sem conteudo detectavel,nao_entendi
bia sent an attachment,nao_entendi
do,nao_entendi
tecido,nao_entendi
bia sent an attachment,nao_entendi
o,nao_entendi
oi amanda nossas sinceras desculpas por todo esse ocorrido somos um marketplace com operaa aues a todo vapor e infelizmente na o estamos livres de erros ta c cnicos e tecnola <num> gicos acontecerema <num> i checamos com a marca e por enquanto estamos com o tamanho <num> e <num> prontos para a venda seguimos a disposia a o para te auxiliar em todas as daovidas e questaues necessa rias aqui com a gente como seu cadastro esta certinho acredito que na o teremos mais essa situaa a o ocorrendo obrigada por estar conosco equipe curadobiad edited,saudacao
<url>,nao_entendi
esse e o fechado,nao_entendi
preta,nao_entendi
que,nao_entendi
sem conteudo detectavel,nao_entendi
sem conteudo detectavel,nao_entendi
ou,nao_entendi
endereco,nao_entendi
pergunta aceitam pix pra calca saruel silvia resposta preco estoque e pagamento,formas_pagamento
do,nao_entendi
am <num> br,nao_entendi
pergunta tenho duvida no tamanho da camisa viajante qual voce recomenda resposta tamanho e medidas,tamanho_modelagem
adorei a dica,nao_entendi
curtiu uma mensagem,nao_entendi
ola julienne bom dia tudo bem que bom receber sua mensagem eu me chamo ana e sou do time curadobia,saudacao
link compartilhado,como_comprar
link compartilhado,como_comprar
sem conteudo detectavel,nao_entendi
vou olhar,nao_entendi
por,nao_entendi
muito,nao_entendi
sem conteudo detectavel,nao_entendi
pergunta a saia acinturante combina com jeans resposta combinacoes e ocasioes,nao_entendi
praticidade,nao_entendi
ainda,nao_entendi
bia sent an attachment,nao_entendi
e,nao_entendi
oi time da curadobia tudo bem sou joana sigo o perfil e amo tem uma cala a que vi numa propaganda que me apaixonei mas na o encontrei no site queria saber de onde ela a c por favor se puderem vocaas me contam super obrigada bj,saudacao
dia,nao_entendi
sua roupa jeans e de onde,nao_entendi
ola pessoal como va o meu nome a c ana e trabalho junto com a bia paes de barros no curadobia com br o curadobia a c um marketplace que nasceu com o propa <num> sito de reunir em um sa <num> lugar pea as que fazem toda a diferena a no arma rio e ao mesmo tempo sa o fa ceis de usar os chamados neutros com tcharanz acreditamos que a marca de vocaas pode se conectar com essa proposta com quem poderia conversar para falar mais sobre aguardo vocaas,saudacao
pergunta a saia tech fica justa no quadril resposta tamanho e medidas,tamanho_modelagem
cano,nao_entendi
<url>,nao_entendi
ola pessoal como vao meu nome e ana e trabalho junto com a bia paes de barros no curadobia com br o curadobia e um marketplace que nasceu com o proposito de reunir em um so lugar pecas que fazem toda a diferenca no armario e ao mesmo tempo sao faceis de usar os chamados neutros com tcharanz acreditamos que a argi super se conecta com essa proposta com quem poderia conversar para falar mais sobre aguardo voces,saudacao
daqueles,nao_entendi
bia tudo bem tenho uma festa bem legal e o traje a c black and white pensei na blusa pah mas queria saber se o tecido fica vistoso e se vocaa recomenda alguma cala a mais festa para combinar beijos julie,nao_entendi
ambos,nao_entendi
pergunta a calca cool fica justa no quadril resposta tamanho e medidas,tamanho_modelagem
meu pedido chegou hj,nao_entendi
mas,nao_entendi
<url>,nao_entendi
sobre a troca da cala a que comprei quero trocar por um tamanho menor recebi um e mail de vcs no dia <num> <num> <num> respondi mas dps disso na o tive mais retorno,troca_devolucao_politica
no,nao_entendi
sera um dia de vendas presenciais de todas as pea as do mix d,nao_entendi
ainda hj vou efetuar a compra da cala a,nao_entendi
<url>,nao_entendi
pergunta tem rastreio pra saia acinturante resposta frete prazos e trocas,frete_prazo
you shared a product,nao_entendi
mas a experiaancia de compra na o foi legal,nao_entendi
sem conteudo detectavel,nao_entendi
bom dia gostei muito de uma cala a mais gostaria de ter informaa aues dos tamanhos se te tabela de medidas como faa o para saber poderiam me ajudar no aguardo grata adriana baggio,saudacao
ola boa tarde tudo bem tenho uma confeca a o trabalho com tecido plano e malha faa o todo desenvolvimento da pea a comea ando da pea a piloto e entrego a produa a o passada e embalada caso tenha interesse meu naomero a c <num> obrigada,saudacao
<url>,nao_entendi
sucesso,nao_entendi
parecem,nao_entendi
voces,nao_entendi
eu,nao_entendi
link compartilhado,como_comprar
pergunta a calca cool vai bem com bota resposta combinacoes e ocasioes,nao_entendi
que,nao_entendi
qualquer outra daovida seguimos aquid,nao_entendi
ja respondi sim no wzap,nao_entendi
you sent an attachment,nao_entendi
ola halanna boa tarde tudo bem estamos entrando em contato porque identificamos que ha um tempo voce demonstrou interesse nas sandalias da bia que apareceram em um dos nossos reels agora elas estao disponiveis no site do curadobia segue o link <url> obrigada por nos acompanhar halanna qualquer duvida estamos a disposicao equipe curadobia,saudacao
bia sent an attachment,nao_entendi
oie em breve trarei uma curadobia de bolsas por aqui tmb d,nao_entendi
pergunta tenho <num> cm de busto qual regata pregas jersey comprar resposta tamanho e medidas,tamanho_modelagem
busto,nao_entendi
link compartilhado,como_comprar
sem,nao_entendi
joga,nao_entendi
ola meninas seguem meus contatos <num> <num> <num> <num> daniela masson <user> com muito bom falar com vcs ontem obrigada falamos na sequaancia por whatsapp d,saudacao
ola tudo bem ana e vc que bacanaa vou passar o whatsapp da maia pode falar com ela por gentileza <num> <num>,saudacao
bom dia ontem tive o prazer de conhecer vc ao vivo eu estava no mil plantas vc e lindissima,saudacao
stella sent an attachment,nao_entendi
como proceder p troca,troca_devolucao_politica
sem conteudo detectavel,nao_entendi
bem,nao_entendi
oi mari bom dia tudo bem infelizmente essa calca nao teremos mais reposicao no curadobia mas estamos com diversas novidades no site qualquer coisa sigo aqui para o que voce precisar,saudacao
link compartilhado,como_comprar
unico,nao_entendi
tem,nao_entendi
tecido,nao_entendi
oii,nao_entendi
ola,saudacao
uhuu,nao_entendi
