text,label
ela,nao_entendi
look,pedir_sugestao_produto
link compartilhado,como_comprar
muito obrigada tenham um bom fim de semana,agradecimento
look,pedir_sugestao_produto
endereco,nao_entendi
ola cris bom dia tudo bem,saudacao
sem conteudo detectavel,nao_entendi
isso a c curadobia hein,nao_entendi
vou amanha obrigada,agradecimento
oi anna sua compra foi realizada com sucesso pode ficar tranquila ja conferimos aqui direitinho para voce,saudacao
ana,nao_entendi
ola como vai funcionar onde vai ser obrigada,saudacao
sugestao,pedir_sugestao_produto
oi karyna bom dia tudo bem vamos verificar,saudacao
look,pedir_sugestao_produto
ola td e vc,saudacao
pergunta a camisa de responsa e oversized ou normal resposta tamanho e medidas,tamanho_modelagem
usar,nao_entendi
pergunta se eu sou baixa a trench facil fica muito comprida resposta tamanho e medidas,tamanho_modelagem
sem conteudo detectavel,nao_entendi
oi suzane infelizmente na o estamos com previsa o de reposia a o do tamanho <num> da nossa gladiadorad o,saudacao
bom dia alessandra acredito que te respondemos pelo whatsapp mas aproveito para confirmar que por enquanto ela esta disponavel apenas no tamanho <num> que equivale a um tamanho m,saudacao
sigo aqui para qualquer duvida,nao_entendi
ola muito obrigada vou ver em breve,saudacao
mas gostaria de experimentar antes de comprar e possivel meu cel <num> <num> <num>,como_comprar
bom dia gostaria de adquirir essa cala a mas na o esta mais disponavel podem me ajudar obrigada,saudacao
como proceder p troca,troca_devolucao_politica
link compartilhado,como_comprar
curtiu uma mensagem,nao_entendi
pedimos desculpas pelo ocorrido e pode ter certeza que isso servira para aprimorarmos nosso atendimento e nao deixar que situacoes como essa ocorram novamente agradeco sua compreensao e nos disponibilizamos para auxiliar da melhor forma possivel sobre ter ficado um pouco grande o body nos informe se desejar efetuar troca que ja posso agilizar junto a marca essa solicitacao,troca_devolucao_politica
link compartilhado,como_comprar
precisar,nao_entendi
o,nao_entendi
ola gloria nao temos apenas vendas on line no site www curadobia com br,saudacao
link compartilhado,como_comprar
pedimos desculpas pelo ocorrido e pode ter certeza que isso servira para aprimorarmos nosso atendimento e nao deixar que situacoes como essa ocorram novamente agradeco sua compreensao e nos disponibilizamos para auxiliar da melhor forma possivel sobre ter ficado um pouco grande o body nos informe se desejar efetuar troca que ja posso agilizar junto a marca essa solicitacao,troca_devolucao_politica
d,nao_entendi
sem conteudo detectavel,nao_entendi
bia sent an attachment,nao_entendi
ola jaolia bom dia tudo bem,saudacao
link compartilhado,como_comprar
pergunta da pra trocar a trench facil por outro tamanho resposta frete prazos e trocas,frete_prazo
pergunta tenho <num> cm de busto qual bolsa anda sozinha comprar resposta tamanho e medidas,tamanho_modelagem
vira,nao_entendi
sem conteudo detectavel,nao_entendi
bom dia,saudacao
mas a pea a ainda na o chegou,nao_entendi
pra,nao_entendi
sem conteudo detectavel,nao_entendi
e,nao_entendi
oiee bom dia,saudacao
bia sent an attachment,nao_entendi
<num> cm,nao_entendi
ola pessoal como va o meu nome a c ana e trabalho junto com a bia paes de barros no curadobia com br insta <user> oficial o curadobia a c um marketplace que nasceu com o propa <num> sito de reunir em um sa <num> lugar pea as que fazem toda a diferena a no arma rio e ao mesmo tempo sa o fa ceis de usar os chamados neutros com tcharanz acreditamos que a wendyel borin super se conecta com essa proposta com quem poderia conversar para falar mais sobre aguardo vocaasd,saudacao
dd,nao_entendi
muito obrigada pela atencao,agradecimento
maria shared a product,nao_entendi
ola tudo bem ana e vc que bacana vou passar o whatsapp da maia pode falar com ela por gentileza <num> <num>,saudacao
brinca,nao_entendi
link compartilhado,como_comprar
ola por favor algum retorno,saudacao
esperado,nao_entendi
elegante,nao_entendi
alegre,nao_entendi
e quadril,nao_entendi
code,nao_entendi
oi ana tudo bem na epoca o pessoal da d aura te instruiu que iriam retirar na sua portaria,saudacao
obrigada,agradecimento
oi amanda nossas sinceras desculpas por todo esse ocorrido somos um marketplace com operaa aues a todo vapor e infelizmente na o estamos livres de erros ta c cnicos e tecnola <num> gicos acontecerema <num> i checamos com a marca e por enquanto estamos com o tamanho <num> e <num> prontos para a venda seguimos a disposia a o para te auxiliar em todas as daovidas e questaues necessa rias aqui com a gente como seu cadastro esta certinho acredito que na o teremos mais essa situaa a o ocorrendo obrigada por estar conosco equipe curadobiad,saudacao
oie bom dia tudo bem obrigada pela sua mensagem entramos em contato com a marca d aura que produz a saia e eles nos informaram que em <num> dias irao receber novos estoques da nossa saia unica,saudacao
curtiu uma mensagem,nao_entendi
ola como tirar daovidas de tamanho da pea a,saudacao
gostaria a camisa branca tamanho m a possavel,tamanho_modelagem
e,nao_entendi
ola pessoal como vao meu nome e ana e trabalho junto com a bia paes de barros no curadobia com br o curadobia e um marketplace que nasceu com o proposito de reunir em um so lugar pecas que fazem toda a diferenca no armario e ao mesmo tempo sao faceis de usar os chamados neutros com tcharanz acreditamos que a natu super se conecta com essa proposta com quem poderia conversar para falar mais sobre aguardo voces,saudacao
bia sent an attachment,nao_entendi
grifin,nao_entendi
you sent an attachment,nao_entendi
cm,nao_entendi
obrigada,agradecimento
<num>,nao_entendi
pergunta a saia acinturante e slow fashion resposta extras e institucional,nao_entendi
tenho,nao_entendi
brincar,nao_entendi
mantem,nao_entendi
obrigada,agradecimento
e em outras <num>,nao_entendi
link compartilhado,como_comprar
como proceder p troca,troca_devolucao_politica
real,nao_entendi
pergunta a calca cool fica justa no quadril resposta tamanho e medidas,tamanho_modelagem
obrigada pelo retorno namoro o modelo gladiador me lembro dele mas quando fui procurar ja nao tinha mais,agradecimento
oi ana tudo e vocaa beleza obrigada,saudacao
link compartilhado,como_comprar
ola vcs tem uma tabela de medidas para essa cala a amei e gostaria de escolher o tamanho certo visto <num> e tenho <num> <num> de quadril enta o na o tenho certeza do p ou m poderiam me ajudar no aguardo grata adriana baggio,saudacao
oi anna sua compra foi realizada com sucesso pode ficar tranquila ja conferimos aqui direitinho para vocaa,saudacao
nao gosto de nada apertado mas essa blusa tem um shane mais ajustado dai fiquei na duvida,nao_entendi
elaine para o tamanho <num> na <num> s indicamos o tamanho <num> da saia,tamanho_modelagem
cecilia sent an attachment,nao_entendi
eu sugiro q vcs verifiquem melhor as parcerias de fornecedores pois na o comprarei mais nesta curadoria infelizmente gosto mto do trabalho da biaa mas assim inviabiliza,nao_entendi
pergunta da pra parcelar a calca cool sem juros resposta preco estoque e pagamento,formas_pagamento
casa,nao_entendi
link compartilhado,como_comprar
ola,saudacao
link compartilhado,como_comprar
sem conteudo detectavel,nao_entendi
sem problemas mari apenas encaminha pra gente um e mail solicitando que iremos dar sequencia com a troca e mail contato curadobia <user> com,troca_devolucao_politica
ola tudo bem meu nome e leonardo trabalho na importadora <user> <user> vi o instagram da marca e voces tem o perfil lulitex muito sofisticacao e bom gosto trabalhamos com pronta entrega e importacao de tecidos exclusivos de acordo com a demanda do cliente nosso showroom tem um acervo enorme sera um prazer recebe los em uma visita poderia me passar o contato do estilo ou compras desde ja agradeco a atencao att leonardo jose e mail leonardo <user> com br pabx <num> <num> <num> <num> whatsapp <num> <num> <num> <num> www lulitex com br,saudacao
cecilia sent an attachment,nao_entendi
pergunta quanto tempo pra entregar a camisa viajante em sp resposta frete prazos e trocas,frete_prazo
mto obrigada msm,agradecimento
paola nossas vendas sao realizadas pelo nosso site te encaminho abaixo o link para que voce possa acessar e fechar seu pedido,erros_plataforma
daniela depois me passa seu numero de telefone que ai seguimos a comunicacao por la e pelo e mail,nao_entendi
<num>,nao_entendi
pergunta tem estoque da saia acinturante no tamanho m resposta preco estoque e pagamento,formas_pagamento
tirar,nao_entendi
pergunta tem rastreio pra camisa de responsa resposta frete prazos e trocas,frete_prazo
curtiu uma mensagem,nao_entendi
link compartilhado,como_comprar
pergunta da pra trocar a calca saruel silvia por outro tamanho resposta frete prazos e trocas,frete_prazo
pergunta a saia tech fica justa no quadril resposta tamanho e medidas,tamanho_modelagem
boa tarde na pagina da regata podrinha cinza eu nao consigo ver as medidas dos tamanhos acima do g que sao justamente o que visto poderia me enviar essas medidas dos tamanhos gg e xgg por favor,saudacao
pergunta tenho duvida no tamanho da blusa molona qual voce recomenda resposta tamanho e medidas,tamanho_modelagem
o,nao_entendi
sobre a troca da calca que comprei quero trocar por um tamanho menor recebi um e mail de vcs no dia <num> <num> <num> respondi mas dps disso nao tive mais retorno,troca_devolucao_politica
juliana sent an attachment,nao_entendi
julia sent an attachment,nao_entendi
bom dia mariella td bem que tamanho vocaa costuma usar de parte de cima camisas em especial,saudacao
tudo bem e voces,nao_entendi
oi quanto custa a blusa modernosa tem gg,saudacao
obrigada pelo prestagio foi incravel te ter de pertinho hojed d,agradecimento
ola marilene boa noite tudo bem,saudacao
look,pedir_sugestao_produto
outra duvida e sobre o tom certinho dessa jaqueta no site achei que estava num tom diferente dos stories,erros_plataforma
facilitadora,nao_entendi
sem conteudo detectavel,nao_entendi
link compartilhado,como_comprar
link da cala a por gentileza,como_comprar
ok obrigada,agradecimento
pergunta a calca cool fica justa no quadril resposta tamanho e medidas,tamanho_modelagem
sobre a troca da calca que comprei quero trocar por um tamanho menor recebi um e mail de vcs no dia <num> <num> <num> respondi mas dps disso nao tive mais retorno,troca_devolucao_politica
obrigada eu aviso sim gostei bastante vou levar para a cliente,agradecimento
e fato perguntei pois esta a procurando uma peca e nao encontrava,nao_entendi
sigo aqui para qualquer daovida,nao_entendi
ola tudo bem bom dia como funciona o orcamento de studios com voces por favor,saudacao
ola camila td bem segue aqui o link da blusa que vocaa gostou qualquer duvida estamos a disposia a o ok a,saudacao
ola andrea boa tarde tudo bem estamos entrando em contato porque identificamos que ha um tempo voce demonstrou interesse nas sandalias da bia que apareceram em um dos nossos reels agora eles estao disponiveis no site do curadobia segue o link <url> obrigada por nos acompanhar andrea qualquer duvida estamos a disposicao equipe curadobia,saudacao
curtiu uma mensagem,nao_entendi
de,nao_entendi
sentir,nao_entendi
link compartilhado,como_comprar
bia sent an attachment,nao_entendi
ola ana boa tarde tudo bem estamos entrando em contato porque identificamos que ha um tempo voce demonstrou interesse nos sapatos da bia que apareceram em um dos nossos reels agora eles estao disponiveis no site do curadobia segue o link <url> obrigada por nos acompanhar ana qualquer duvida estamos a disposicao equipe curadobia,saudacao
sem conteudo detectavel,nao_entendi
tenho,nao_entendi
pergunta tenho duvida no tamanho da blusa molona qual voce recomenda resposta tamanho e medidas,tamanho_modelagem
oi tudo certinho por ai somos a ecru e trabalhamos com embalagens sustentaveis e personalizaveis feitas em algodao cru nossos principais produtos sao necessaire saquinhos ecobags nos identificamos muito com a sua empresa e adorariamos te apresentar nosso catalogo posso te enviar mais informacoes pelo e mail ou whatsapp ah tambem aceitamos propostas de orcamento ou cobrimos valores de outros fornecedores,saudacao
fa tima te respondemos no whatsapp mas na o recebemos seu retorno esta tudo bem qualquer coisa sigo aqui a disposia a od,nao_entendi
link compartilhado,como_comprar
link compartilhado,como_comprar
pergunta tenho duvida no tamanho da camisa viajante qual voce recomenda resposta tamanho e medidas,tamanho_modelagem
pergunta tenho <num> cm de busto qual regata pregas jersey comprar resposta tamanho e medidas,tamanho_modelagem
visual,nao_entendi
<url>,nao_entendi
reagiu com a sua mensagem,nao_entendi
bia sent an attachment,nao_entendi
link compartilhado,como_comprar
link compartilhado,como_comprar
ola vcs tem uma tabela de medidas para essa calca amei e gostaria de escolher o tamanho certo visto <num> e tenho <num> <num> de quadril entao nao tenho certeza do p ou m poderiam me ajudar no aguardo grata adriana baggio,saudacao
obrigada pelo retorno,agradecimento
camisas,nao_entendi
mto obrigada msm,agradecimento
link compartilhado,como_comprar
ola obrigada qual a previsa o de entrega,saudacao
bom dia julienne o que achou da nossa selecao,saudacao
ate agora nada,nao_entendi
aqui o link com todos os acessa <num> rios,como_comprar
adoroa,nao_entendi
com relacao a previsao de entrega por conta dessa questao na plataforma as marcas tambem nao receberam a notificacao do pedido e por isso ira acabar atrasando um pouco a sua compra mas nos tambem ja entramos em contato com a stella bastos sobre a sua compra e logo mais ela estara com voce desculpa pelo ocorrido qualquer coisa nos avise obrigada por ser nossa cliente equipe curadobia,agradecimento
link compartilhado,como_comprar
essa,nao_entendi
pergunta a camisa de responsa e oversized ou normal resposta tamanho e medidas,tamanho_modelagem
segundos,nao_entendi
pergunta consigo devolver a regata pregas jersey se nao servir resposta frete prazos e trocas,frete_prazo
que pena dri entendemos espero que outras pea as no site te encontremd estamos aqui qualquer coisa obrigada pela mensagem,agradecimento
obrigada pela presenca,agradecimento
pergunta aceitam pix pra trench facil resposta preco estoque e pagamento,formas_pagamento
link compartilhado,como_comprar
que,nao_entendi
pergunta tenho duvida no tamanho da blusa molona qual voce recomenda resposta tamanho e medidas,tamanho_modelagem
pergunta a saia acinturante marca muito o corpo resposta modelagem e tecido,tamanho_modelagem
link compartilhado,como_comprar
d,nao_entendi
pergunta a calca saruel silvia tem forro interno resposta modelagem e tecido,tamanho_modelagem
se,nao_entendi
um,nao_entendi
bia sent an attachment,nao_entendi
link compartilhado,como_comprar
pergunta a calca cool tem frete gratis resposta frete prazos e trocas,frete_prazo
contextualizar,nao_entendi
pergunta da pra parcelar a calca cool sem juros resposta preco estoque e pagamento,formas_pagamento
exagero,nao_entendi
continuo,nao_entendi
bia sent an attachment,nao_entendi
obrigada pelo retorno as pecas sao incriveis e que me apaixonei por essa calca entao foi ela que me prendeu o olhar,agradecimento
ola tudo bem e com vcs vi que vcs enviaram um e mail para nos vou responder vcs por la ok um beijo e muito obrigada pelo contato < <num>,saudacao
aqui a tabela certinha mas ja estamos com o pessoal ta c cnico corrigindo esse erro,erros_plataforma
grandao,nao_entendi
obrigada pelo prestagio d d,agradecimento
ola carol td bem e vc pode nos enviar para contato curadobia <user> com,saudacao
oi cris tudo bem estamos nos comunicando pelo whatsapp podemos continuar por la aproveito para te atualizar que ja reforcei seu pedido com a marca mybasic nesta tarde peco apenas sua compreensao em relacao aos prazos que as marcas precisam para responder e resolver essas questoes ja solicitei um adiantamento para o seu pedido e pode ficar tranquila voce entrou em contato dentro do prazo de <num> dias corridos para solicitacao de devolucao entao seu pedido sera atendido sem problemas qualquer novidade te aviso por la,saudacao
pergunta consigo devolver a bolsa anda sozinha se nao servir resposta frete prazos e trocas,frete_prazo
comprar,como_comprar
sem conteudo detectavel,nao_entendi
pergunta consigo devolver a bolsa anda sozinha se nao servir resposta frete prazos e trocas,frete_prazo
link compartilhado,como_comprar
na o tem mais numeraa a o <num>,nao_entendi
na <num> s seguimos acompanhando todo o processo ata c sua finalizaa a o,nao_entendi
<num>,nao_entendi
look,pedir_sugestao_produto
sem conteudo detectavel,nao_entendi
a,nao_entendi
bom dia beatriz tudo bem obrigada por ter entrado em contato conosco vamos entrar em contato com voce pelo nosso whatsapp oficial,saudacao
ola que bom que vocaa se interessou por na <num> s muito bom receber tua mensagem joana infelizmente essa cala a na o esta no curadobia e a c acervo pessoal da bia mesmod esse video tem a finalidade de apresentar as nossas camisas d esperamos que goste,saudacao
curtiu uma mensagem,nao_entendi
link compartilhado,como_comprar
dia <num> <num> das <num> hs as <num> hs,nao_entendi
boa tarde pessoal tudo bem estava namorando um macacao verde no site da marca d aura porem nao localizei mais saiu de colecao nao tera reposicao aguardo obrigada milene,saudacao
pergunta a calca saruel silvia tem forro interno resposta modelagem e tecido,tamanho_modelagem
ola bom dia,saudacao
link compartilhado,como_comprar
para,nao_entendi
mas amei a sugestao ju,pedir_sugestao_produto
informacoes,nao_entendi
ola karyna boa tarde tudo bem estamos entrando em contato porque identificamos que ha um tempo vocaa demonstrou interesse nos sapatos da bia que apareceram em um dos nossos reels agora eles esta o disponaveis no site do curadobia dd segue o link <url> obrigada por nos acompanhar karyna qualquer daovida estamos a disposia a o equipe curadobia d,saudacao
o site esta passando por problemas,erros_plataforma
pergunta consigo devolver a regata pregas jersey se nao servir resposta frete prazos e trocas,frete_prazo
sobre a troca da cala a que comprei quero trocar por um tamanho menor recebi um e mail de vcs no dia <num> <num> <num> respondi mas dps disso na o tive mais retorno,troca_devolucao_politica
ola pessoal como va o muito prazer meu nome a c ana e trabalho junto com a bia paes de barros no curadobia com br o curadobia a c um marketplace que nasceu com o propa <num> sito de reunir em um sa <num> lugar pea as que fazem toda a diferena a no arma rio e ao mesmo tempo sa o fa ceis de usar os chamados neutros com tcharanz acreditamos que a lourie super se conecta com essa proposta com quem poderia conversar para falar mais sobre aguardo vocaas,saudacao
eba,nao_entendi
segura,nao_entendi
<url>,nao_entendi
link compartilhado,como_comprar
<url>,nao_entendi
estilo,nao_entendi
pergunta se eu sou baixa a calca saruel silvia fica muito comprida resposta tamanho e medidas,tamanho_modelagem
eu comprei a cala a pantalona branca no dia <num> <num>,nao_entendi
obrigada pelo retorno,agradecimento
oi bia tudo bem me chamo alice sou sa <num> cia da monti uma marca de moda que preza por estilo atemporal e pea as de qualidade estamos buscando consultoras de imagem parceiras para recomendar nossas pea as aos seus clientes e pensei que poderaamos criar algo bem legal juntas o que acha de agendarmos um papo para te contar mais sobre a nossa hista <num> ria e a ideia de parceria fico no aguardo,saudacao
legal obrigada,agradecimento
a i,nao_entendi
ok obrigada,agradecimento
pergunta consigo devolver a bolsa anda sozinha se nao servir resposta frete prazos e trocas,frete_prazo
amassa,nao_entendi
oi anelisa tudo bem eu sou a ana faa o parte do time curadobia,saudacao
obrigada pelo prestagio foi incravel te ter de pertinho ontemd d,agradecimento
imagina ju ainda bem que sua filha esta bema i dd <num> <num>,nao_entendi
oi cristiane tudo bem obrigada pelo seu contato pode ficar tranquila vamos verificar para voce,saudacao
ola bom dia me chamo anelisa e gostaria de confirmar se meu pedido foi realizado na o sei se esse a c o canal mais adequado para essa solicitaa a o mas como na o achei no site um campo para falar com vocaas decidi vir aqui fiz essa compra ontem pelo site e logo depois de finalizar apareceu uma mensagem dizendo que o pagamento na o estava confirmado no entanto no site diz que o pagamento foi efetuado e na o recebi nenhuma mensagem do banco dizendo que o pagamento foi negado ala c m disso tamba c m na o recebi um e mail com os dados do pedido muito obrigada desde ja,saudacao
pergunta tenho <num> cm de busto qual regata pregas jersey comprar resposta tamanho e medidas,tamanho_modelagem
voce nao recebeu essa mensagem,nao_entendi
pergunta a camisa viajante ta em promocao resposta preco estoque e pagamento,formas_pagamento
oiii boa tarde me chamo talita e sou figurinista na emissora cnbc <user> licenciada pela <user> uma emissora nova que transmite jornalismo de nega <num> cios e a c lider mundial no seu segmento temos no nosso elenco grandes nomes do jornalismo incluido carol barcellos rita wu erica reis christiane pelajo zeca camargo natalia ariade estou apenas dando um exemplo do time de peso que faz parte da emissora as meninas sa o a cara da marca elas postam marcam o tem o manequim otimo e sao mega fotogaanicas podemos alinhar a produa a o me ajudem rs vai ser uma parceria incrivel um beijo e aguardo retorno,saudacao
pergunta a regata pregas jersey precisa passar resposta modelagem e tecido,tamanho_modelagem
ola juliana boa tarde tudo bem,saudacao
oi livia boa tarde ana aqui voce conseguiu dar uma olhada na jaqueta qualquer coisa sigo aqui para o que voce precisar viu,saudacao
sobre a troca da cala a que comprei quero trocar por um tamanho menor recebi um e mail de vcs no dia <num> <num> <num> respondi mas dps disso na o tive mais retorno,troca_devolucao_politica
link da calca por gentileza,como_comprar
camisa,nao_entendi
obaaaa,nao_entendi
mas acho que esta processando para subir tudo,nao_entendi
com,nao_entendi
look,pedir_sugestao_produto
papel,nao_entendi
ola anna tem sim tamanho <num>,saudacao
to,nao_entendi
o,nao_entendi
amanda nosso pessoal tecnico pediu se possivel se cadastrar atraves desse link,como_comprar
ola katia tudo bem,saudacao
de,nao_entendi
obrigada pela presena a renata vai arrasar demais com o conjuntinho mascavo nosso antimo terracota d deg,agradecimento
evelyn obrigada pelo interesse para parcerias com o curadobia pea o que envie apresentaa aues para o nosso email contato curadobia <user> com e seguimos com as tratativas por la que fica mais fa cil d e para interesses de parcerias diretamente com a bia a c preciso entrar em contato diretamente com ela pelo email biapaesdebarros <user> com,agradecimento
ola bom dia como va o aguardamos a resposta de vocaas por la enta o obrigada,saudacao
pergunta a regata pregas jersey tem desconto a vista resposta preco estoque e pagamento,formas_pagamento
por,nao_entendi
oii bia tudo bem por favor de onde a c essa cala a yes i am procurei aqui no feed e na o encontreia obrigada,agradecimento
d,nao_entendi
comprar,como_comprar
usavel,nao_entendi
look,pedir_sugestao_produto
do,nao_entendi
evelyn obrigada pelo interesse para parcerias com o curadobia peco que envie apresentacoes para o nosso email contato curadobia <user> com e seguimos com as tratativas por la que fica mais facil e para interesses de parcerias diretamente com a bia e preciso entrar em contato diretamente com ela pelo email biapaesdebarros <user> com,agradecimento
mas,nao_entendi
consegue,nao_entendi
isabela sent an attachment,nao_entendi
link compartilhado,como_comprar
mto obrigada,agradecimento
oi daniela que bacana muito obrigada por acompanharem e curtirem meu trabalho,saudacao
obrigada,agradecimento
na o tem um link de comunicaa a o no whatsapp,como_comprar
mas que bom que achou confortavel,nao_entendi
link compartilhado,como_comprar
link compartilhado,como_comprar
no,nao_entendi
ola bom dia denize tudo bem estamos repondo o estoque da nossa calca quentinha e por isso ela esta temporariamente indisponivel no nosso site assim que ela retornar te avisamos estamos a disposicao para qualquer duvida obrigada por ter entrado em contato conosco,saudacao
ola amanda bom dia tudo bem,saudacao
sem conteudo detectavel,nao_entendi
maria shared a product,nao_entendi
amamos,nao_entendi
claudia pedido confirmado foi uma regata nadadora tamanho m da mybasic correto esperamos que vocaa adore sua comprad,tamanho_modelagem
boa tarde tudo otimo segunda a tarde em qualquer horario,saudacao
link compartilhado,como_comprar
pergunta aceitam pix pra trench facil resposta preco estoque e pagamento,formas_pagamento
link compartilhado,como_comprar
bia sent an attachment,nao_entendi
pora c m na daovida do melhor tamanho,tamanho_modelagem
agradecemos o seu interesse e qualquer outra questao estamos a disposicao equipe curadobia,nao_entendi
pergunta a bolsa anda sozinha tem desconto a vista resposta preco estoque e pagamento,formas_pagamento
ola muitissimo obrigada,saudacao
ele foi postando dia <num> com o codigo de rastreio aa <num> br,nao_entendi
curtiu uma mensagem,nao_entendi
look,pedir_sugestao_produto
oiee,nao_entendi
salao sent an attachment,nao_entendi
ola julia isso mesmo qualquer duvida nos avise por aqui ou pelo nosso whatsapp,saudacao
obrigada por ser nossa cliente,agradecimento
sem problemas mari apenas encaminha pra gente um e mail solicitando que iremos dar sequaancia com a troca e mail contato curadobia <user> com,troca_devolucao_politica
qualquer duvida ou questao estamos a disposicao obrigada por nos acompanhar equipe curadobia,agradecimento
ainda nao super correria,nao_entendi
imagem enviada,nao_entendi
ola como vai funcionar onde vai ser obrigada,saudacao
link compartilhado,como_comprar
qualquer coisa sigo aqui,nao_entendi
link compartilhado,como_comprar
sobre a troca da calca que comprei quero trocar por um tamanho menor recebi um e mail de vcs no dia <num> <num> <num> respondi mas dps disso nao tive mais retorno,troca_devolucao_politica
expressoes,nao_entendi
d r,nao_entendi
decote,nao_entendi
nas,nao_entendi
ola gabriela boa tarde tudo bem,saudacao
obrigada pela presena a livia,agradecimento
obrigada aoi,agradecimento
muito obrigada pelos esclarecimentos,agradecimento
link compartilhado,como_comprar
<url>,nao_entendi
eu amei a que tem a ponta duvida tem que ter tornozelo fino obrigada,agradecimento
pergunta tem rastreio pra saia acinturante resposta frete prazos e trocas,frete_prazo
obrigada ata c la,agradecimento
bia sent an attachment,nao_entendi
ola bia tudo bem,saudacao
boa tarde fiz um pedido de uma blusa brilhei no dia <num> <num> nao recebi nenhum e mail de confirmacao sera que esta tudo certo meu nome e cristiane rocha loures brenner,saudacao
<num>,nao_entendi
como comprar,como_comprar
oie muito obrigada feliz que esta curtindo curadobia,agradecimento
<url>,nao_entendi
ouvir,nao_entendi
segue o link dele qualquer daovida ou questa o estamos a disposia a o obrigada por nos acompanhar equipe curadobia d,agradecimento
muito obrigada,agradecimento
ola esse conjunto ainda na o esta disponvel no site de vcs na c poderia me dizer se onde a c,saudacao
linda,nao_entendi
pergunta quanto tempo pra entregar a camisa viajante em sp resposta frete prazos e trocas,frete_prazo
vibe,nao_entendi
sem conteudo detectavel,nao_entendi
esperto,nao_entendi
ola eu encontro as medidas no site,saudacao
obrigada pelo prestagio foi incravel te ter de pertinho ontemd d,agradecimento
link compartilhado,como_comprar
pra,nao_entendi
para adquirir essa pea a basta clicar no link da jaqueta e finalizar a compra pelo site <url>,erros_plataforma
ola dany podemos ajudar sim claro,saudacao
<url>,nao_entendi
e a regata arrumadona,nao_entendi
look,pedir_sugestao_produto
otimo me avise por favor um abraco e obrigada,agradecimento
ola evelyn bom dia tudo bem aqui somos do curadobia vocaa teria interesse em apresentar a sua marca pensando em participar do curadobia ou seria referente a parceria de divulgaa a o com a bia,saudacao
sigo aqui para o que voce precisar,nao_entendi
maria shared a product,nao_entendi
ola julia bom dia tudo bem,saudacao
podemos falar sim vou te dar um oi no whats para entendermos melhor,saudacao
obrigada,agradecimento
site,erros_plataforma
oii bia tudo bem por favor de onde e essa calca yes i am procurei aqui no feed e nao encontrei obrigada,agradecimento
pergunta a calca cool tem frete gratis resposta frete prazos e trocas,frete_prazo
look,pedir_sugestao_produto
pergunta se eu sou baixa a trench facil fica muito comprida resposta tamanho e medidas,tamanho_modelagem
d,nao_entendi
camisa,nao_entendi
bia sent an attachment,nao_entendi
pergunta a calca cool fica justa no quadril resposta tamanho e medidas,tamanho_modelagem
pergunta a camisa de responsa e oversized ou normal resposta tamanho e medidas,tamanho_modelagem
bom dia estou interessada na blusa pah mas estou em duvida quanto ao tamanho minhas medidas busto <num> cm e cintura <num> cm,saudacao
povo,nao_entendi
com certeza vocaa ira encontrar pea as ideais para o seu objetivo nesses links que te mandei julienne qualquer coisa eu sigo aqui para o que vocaa precisar d,nao_entendi
link compartilhado,como_comprar
link compartilhado,como_comprar
ola camila td bem segue aqui o link da blusa que voce gostou qualquer duvida estamos a disposicao ok,saudacao
link compartilhado,como_comprar
bia sent an attachment,nao_entendi
ola adriana td bem pode escolher a p atendera sua numeracao tranquilamente obrigada time curadobia,saudacao
muito obrigada,agradecimento
aqui a tabela certinha mas ja estamos com o pessoal tecnico corrigindo esse erro,erros_plataforma
adorei ddd,nao_entendi
link compartilhado,como_comprar
oi adriana isso ainda nao esta disponivel pois ele e um modelo exclusivo de sao paulo fashion week inclusive fomos semana passada prestigiar a marca reptilia nossa previsao e que esteja disponivel na proxima semana,saudacao
pergunta com que sapato usar a regata pregas jersey resposta combinacoes e ocasioes,nao_entendi
sem problemas mari apenas encaminha pra gente um e mail solicitando que iremos dar sequencia com a troca e mail contato curadobia <user> com,troca_devolucao_politica
obrigada ate la,agradecimento
bom dia maria luiza que bacana que se interessou por essa calca ela e muito especial mesmo o valor r <num> <num> caso tenha mais alguma duvida nao deixe de nos constatar equipe curadobia,saudacao
ta a <num> timo obrigada,agradecimento
bom dia julienne o que achou da nossa selecao edited,saudacao
veste,tamanho_modelagem
paola nossas vendas sa o realizadas pelo nosso site te encaminho abaixo o link para que vocaa possa acessar e fechar seu pedido,erros_plataforma
deixa eu tirar outra duvida vc faz consultoria de imagem estilo tb se sim como funciona,nao_entendi
ficar,nao_entendi
ola boa tarde,saudacao
pergunta a calca cool fica justa no quadril resposta tamanho e medidas,tamanho_modelagem
obrigada pelo retorno vou acompanhar enta o beijo beijo d d,agradecimento
oi boa tarde,saudacao
voa,nao_entendi
mas temos varias opa aues qualquer coisa sigo aqui para te auxiliard,nao_entendi
mas amei a sugestao ju,pedir_sugestao_produto
obrigada pelo retorno,agradecimento
mundo,nao_entendi
ola bom dia,saudacao
mas super entendi e aproveito pra agradecer e elogiar seu trabalho,nao_entendi
ola anna bom dia seu produto vou enviado dia <num> <num> voce consegue acompanhar tudo pelo codigo de rastreio abaixo,saudacao
ola tentei fazer uma compra e apos entrar com os dados do cartao e senha vem a seguinte tela,saudacao
ah perfeito <num> h poderia ser,nao_entendi
bia sent an attachment,nao_entendi
d,nao_entendi
sugestao,pedir_sugestao_produto
